"","SubjectID_unique","Trial","SubjectID","Gender","Age","Image_1","Image_2","Prop_red_image_1","Prop_red_image_2","Prop_yellow_image_1","Prop_yellow_image_2","Prop_green_image_1","Prop_green_image_2","Prop_blue_image_1","Prop_blue_image_2","Response","Joint","Correct","Correct_joint","RT","RT_joint","Round","Block","group_id","diff","response_dummy","response_joint_dummy","chosen_leader","Leader_gender","Follower_gender","leader_behavior","Intercept","Slope","Sensitivity_roll","skill_dif","skill_dif_c","skill_dif_roll","skill_dif_roll_c","Response_abs","z_Response_abs","conf_dif","conf_dif_c","Side"
"844","30_2",85,"30","Female",24,"Stim\r17y12g19b18.jpeg","Stim\r14y20g16b10.jpeg",17,14,12,20,19,16,18,10,-2,1,1,0,2.919,2.203,2,"grøn","30_32",-3,0,1,"Left_lead","Female","Female",1,-0.159297466024004,0.217486994336729,0.181581111134623,1.01582446241098,0.0158244624109825,0.976675463410456,-0.0233245365895437,2,0.695221787153807,1,0,"left"
"845","30_2",89,"30","Female",24,"Stim\r22y23g20b06.jpeg","Stim\r21y24g16b04.jpeg",22,21,23,24,20,16,6,4,1,-1,0,1,1.678,3.262,2,"grøn","30_32",-4,1,0,"Left_lead","Female","Female",1,-0.159297466024004,0.217486994336729,0.216552398275246,1.01582446241098,0.0158244624109825,0.950836152959259,-0.0491638470407406,1,-1.39044357430761,1,0,"left"
"847","30_2",90,"30","Female",24,"Stim\r10y07g11b10.jpeg","Stim\r15y16g12b03.jpeg",10,15,7,16,11,12,10,3,2,-1,1,0,2.268,1.583,2,"grøn","30_32",1,1,0,"Left_lead","Female","Female",1,-0.159297466024004,0.217486994336729,0.226615368168436,1.01582446241098,0.0158244624109825,0.969811128209829,-0.0301888717901706,2,0.695221787153807,0.5,-0.5,"left"
"849","33_1",10,"33","Male",24,"Stim\r10y07g11b10.jpeg","Stim\r12y07g07b17.jpeg",10,12,7,7,11,7,10,17,2,1,1,1,3.402,5.18,1,"rød","33_35",2,1,1,"Left_lead","Male","Male",0,-0.0883176346345507,0.217382300442955,0.206864323766014,0.997294935834577,-0.00270506416542304,1.04777326936466,0.0477732693646606,2,0,2,1,"left"
"850","33_1",11,"33","Male",24,"Stim\r22y02g34b05.jpeg","Stim\r19y10g06b15.jpeg",22,19,2,10,34,6,5,15,-2,-1,1,1,2.235,7.379,1,"rød","33_35",-3,0,0,"Left_lead","Male","Male",0,-0.0883176346345507,0.217382300442955,0.190829721353507,0.997294935834577,-0.00270506416542304,1.05436221500488,0.0543622150048788,2,0,1,0,"left"
"855","33_1",22,"33","Male",24,"Stim\r04y28g27b06.jpeg","Stim\r05y40g33b16.jpeg",4,5,28,40,27,33,6,16,-2,-1,0,0,2.969,2.911,1,"rød","33_35",1,0,0,"Left_lead","Male","Male",0,-0.0883176346345507,0.217382300442955,0.224011250594906,0.997294935834577,-0.00270506416542304,0.950499246901963,-0.0495007530980375,2,0,2,1,"left"
"856","33_1",25,"33","Male",24,"Stim\r10y37g07b02.jpeg","Stim\r04y39g24b15.jpeg",10,4,37,39,7,24,2,15,-2,1,1,0,2.002,4.919,1,"rød","33_35",-6,0,1,"Left_lead","Male","Male",1,-0.0883176346345507,0.217382300442955,0.24685716214873,0.997294935834577,-0.00270506416542304,1.02211600455841,0.0221160045584112,2,0,1,0,"left"
"858","33_1",32,"33","Male",24,"Stim\r14y10g15b15.jpeg","Stim\r12y09g30b18.jpeg",14,12,10,9,15,30,15,18,3,-1,1,0,2.792,5.185,1,"blå","33_35",3,1,0,"Left_lead","Male","Male",1,-0.0883176346345507,0.217382300442955,0.235243110756423,0.997294935834577,-0.00270506416542304,1.10150282472708,0.101502824727076,3,1.26929551764398,1.5,0.5,"left"
"859","33_1",33,"33","Male",24,"Stim\r13y21g23b09.jpeg","Stim\r22y35g09b11.jpeg",13,22,21,35,23,9,9,11,-2,-1,0,0,2.206,2.835,1,"blå","33_35",2,0,0,"Left_lead","Male","Male",0,-0.0883176346345507,0.217382300442955,0.214977915743764,0.997294935834577,-0.00270506416542304,1.06456694808944,0.0645669480894389,2,0,2,1,"left"
"862","33_1",40,"33","Male",24,"Stim\r16y21g04b04.jpeg","Stim\r09y02g05b02.jpeg",16,9,21,2,4,5,4,2,-1,-1,1,1,2.668,3.833,1,"blå","33_35",-2,0,0,"Left_lead","Male","Male",0,-0.0883176346345507,0.217382300442955,0.147293610290873,0.997294935834577,-0.00270506416542304,1.02191423311142,0.0219142331114162,1,-1.26929551764398,1,0,"left"
"866","33_1",47,"33","Male",24,"Stim\r14y08g21b39.jpeg","Stim\r10y13g07b36.jpeg",14,10,8,13,21,7,39,36,-3,1,1,0,1.614,5.233,1,"blå","33_35",-3,0,1,"Left_lead","Male","Male",1,-0.0883176346345507,0.217382300442955,0.18188656024086,0.997294935834577,-0.00270506416542304,0.97847116468433,-0.0215288353156703,3,1.26929551764398,0.75,-0.25,"left"
"867","33_1",48,"33","Male",24,"Stim\r22y23g20b06.jpeg","Stim\r16y21g04b04.jpeg",22,16,23,21,20,4,6,4,-1,-1,1,1,1.985,4.796,1,"blå","33_35",-2,0,0,"Left_lead","Male","Male",0,-0.0883176346345507,0.217382300442955,0.182226614208477,0.997294935834577,-0.00270506416542304,1.00671015498493,0.00671015498492888,1,-1.26929551764398,1,0,"left"
"869","33_1",56,"33","Male",24,"Stim\r16y09g06b10.jpeg","Stim\r09y06g26b32.jpeg",16,9,9,6,6,26,10,32,1,-1,0,1,2.891,3.015,1,"gul","33_35",-3,1,0,"Left_lead","Male","Male",1,-0.0883176346345507,0.217382300442955,0.160031337268405,0.997294935834577,-0.00270506416542304,0.918210099944976,-0.081789900055024,1,-1.26929551764398,1,0,"left"
"870","33_1",58,"33","Male",24,"Stim\r10y07g11b10.jpeg","Stim\r15y05g12b10.jpeg",10,15,7,5,11,12,10,10,2,1,0,0,2.645,1.741,1,"gul","33_35",-2,1,1,"Left_lead","Male","Male",0,-0.0883176346345507,0.217382300442955,0.0967780280109531,0.997294935834577,-0.00270506416542304,0.608727610076683,-0.391272389923317,2,0,2,1,"left"
"873","33_1",75,"33","Male",24,"Stim\r21y24g16b04.jpeg","Stim\r08y12g20b03.jpeg",21,8,24,12,16,20,4,3,1,1,1,1,1.689,2.654,1,"grøn","33_35",4,1,1,"Left_lead","Male","Male",0,-0.0883176346345507,0.217382300442955,0.24355752409593,0.997294935834577,-0.00270506416542304,1.00725167689971,0.00725167689971218,1,-1.26929551764398,1,0,"left"
"874","33_1",76,"33","Male",24,"Stim\r17y07g07b24.jpeg","Stim\r08y23g10b29.jpeg",17,8,7,23,7,10,24,29,-2,1,0,1,3.596,2.32,1,"grøn","33_35",3,0,1,"Left_lead","Male","Male",1,-0.0883176346345507,0.217382300442955,0.231601898514486,0.997294935834577,-0.00270506416542304,0.991077381288045,-0.00892261871195454,2,0,0.666666666666667,-0.333333333333333,"left"
"876","33_1",85,"33","Male",24,"Stim\r03y11g01b26.jpeg","Stim\r16y21g04b04.jpeg",3,16,11,21,1,4,26,4,2,1,1,1,1.594,1.342,1,"grøn","33_35",3,1,1,"Left_lead","Male","Male",0,-0.0883176346345507,0.217382300442955,0.20229165216042,0.997294935834577,-0.00270506416542304,1.03287721259025,0.0328772125902503,2,0,2,1,"left"
"877","33_1",92,"33","Male",24,"Stim\r10y27g22b14.jpeg","Stim\r22y23g20b06.jpeg",10,22,27,23,22,20,14,6,1,-1,0,1,1.947,1.524,1,"grøn","33_35",-2,1,0,"Left_lead","Male","Male",1,-0.0883176346345507,0.217382300442955,0.262949626691483,0.997294935834577,-0.00270506416542304,1.04208020366033,0.0420802036603332,1,-1.26929551764398,0.25,-0.75,"left"
"880","34_2",14,"34","Female",23,"Stim\r10y13g07b36.jpeg","Stim\r12y07g07b17.jpeg",10,12,13,7,7,7,36,17,-2,1,0,1,1.743,2.342,2,"rød","34_35",2,0,1,"Left_lead","Female","Male",1,0.998156764516184,0.198306697410809,0.205176580120977,0.917126327576087,-0.082873672423913,0.989459064862557,-0.0105409351374433,2,-0.443051840236601,0.5,-0.5,"left"
"881","34_2",15,"34","Female",23,"Stim\r17y22g16b15.jpeg","Stim\r18y13g28b06.jpeg",17,18,22,13,16,28,15,6,3,-1,1,0,1.151,5.165,2,"rød","34_35",1,1,0,"Left_lead","Female","Male",1,0.998156764516184,0.198306697410809,0.220136422158372,0.917126327576087,-0.082873672423913,0.990335328300539,-0.00966467169946073,3,1.01901923254418,0.75,-0.25,"left"
"882","34_2",16,"34","Female",23,"Stim\r07y14g27b22.jpeg","Stim\r11y10g06b19.jpeg",7,11,14,10,27,6,22,19,-2,1,0,1,3.239,4.321,2,"rød","34_35",4,0,1,"Left_lead","Female","Male",1,0.998156764516184,0.198306697410809,0.204958071880623,0.917126327576087,-0.082873672423913,0.954659796293394,-0.0453402037066062,2,-0.443051840236601,2,1,"left"
"883","34_2",18,"34","Female",23,"Stim\r12y07g07b17.jpeg","Stim\r08y12g20b03.jpeg",12,8,7,12,7,20,17,3,2,-1,0,1,2.255,2.119,2,"rød","34_35",-4,1,0,"Left_lead","Female","Male",1,0.998156764516184,0.198306697410809,0.205809007610643,0.917126327576087,-0.082873672423913,0.865882175868087,-0.134117824131913,2,-0.443051840236601,0.666666666666667,-0.333333333333333,"left"
"886","34_2",25,"34","Female",23,"Stim\r11y13g22b35.jpeg","Stim\r10y13g07b36.jpeg",11,10,13,13,22,7,35,36,2,-1,1,0,1.208,1.716,2,"blå","34_35",1,1,0,"Left_lead","Female","Male",1,0.998156764516184,0.198306697410809,0.227575932221823,0.917126327576087,-0.082873672423913,0.970864044978815,-0.0291359550211846,2,-0.443051840236601,0.5,-0.5,"left"
"890","34_2",35,"34","Female",23,"Stim\r09y15g18b07.jpeg","Stim\r06y19g29b08.jpeg",9,6,15,19,18,29,7,8,2,-1,1,0,1.814,2.937,2,"blå","34_35",1,1,0,"Left_lead","Female","Male",1,0.998156764516184,0.198306697410809,0.21130343602658,0.917126327576087,-0.082873672423913,1.34688997006837,0.346889970068369,2,-0.443051840236601,1,0,"left"
"897","34_2",50,"34","Female",23,"Stim\r15y17g24b30.jpeg","Stim\r13y21g23b09.jpeg",15,13,17,21,24,23,30,9,3,1,1,1,1.295,3.242,2,"gul","34_35",4,1,1,"Left_lead","Female","Male",0,0.998156764516184,0.198306697410809,0.204918027155117,0.917126327576087,-0.082873672423913,1.01087195868918,0.010871958689175,3,1.01901923254418,1.5,0.5,"left"
"898","34_2",54,"34","Female",23,"Stim\r12y07g16b25.jpeg","Stim\r11y10g06b19.jpeg",12,11,7,10,16,6,25,19,1,-1,1,0,3.7,4.334,2,"gul","34_35",3,1,0,"Left_lead","Female","Male",1,0.998156764516184,0.198306697410809,0.251819240967371,0.917126327576087,-0.082873672423913,1.33270568225447,0.33270568225447,1,-1.90512291301738,1,0,"left"
"900","34_2",59,"34","Female",23,"Stim\r20y14g02b19.jpeg","Stim\r07y06g08b05.jpeg",20,7,14,6,2,8,19,5,3,-1,0,1,1.621,2.365,2,"gul","34_35",-8,1,0,"Left_lead","Female","Male",1,0.998156764516184,0.198306697410809,0.200350517372257,0.917126327576087,-0.082873672423913,1.04394037939006,0.0439403793900575,3,1.01901923254418,0.75,-0.25,"left"
"902","34_2",74,"34","Female",23,"Stim\r20y14g02b19.jpeg","Stim\r14y12g04b29.jpeg",20,14,14,12,2,4,19,29,3,-1,1,0,1.408,3.058,2,"grøn","34_35",2,1,0,"Left_lead","Female","Male",1,0.998156764516184,0.198306697410809,0.244065682716491,0.917126327576087,-0.082873672423913,1.02279932711736,0.0227993271173552,3,1.01901923254418,0.75,-0.25,"left"
"903","34_2",75,"34","Female",23,"Stim\r07y06g08b05.jpeg","Stim\r13y24g05b28.jpeg",7,13,6,24,8,5,5,28,3,1,0,0,1.272,1.526,2,"grøn","34_35",-3,1,1,"Left_lead","Female","Male",0,0.998156764516184,0.198306697410809,0.240950616741641,0.917126327576087,-0.082873672423913,0.99403328210636,-0.00596671789364023,3,1.01901923254418,1.5,0.5,"left"
"904","34_2",78,"34","Female",23,"Stim\r22y35g09b11.jpeg","Stim\r17y22g16b15.jpeg",22,17,35,22,9,16,11,15,4,1,1,1,1.253,6.327,2,"grøn","34_35",7,1,1,"Left_lead","Female","Male",0,0.998156764516184,0.198306697410809,0.209014068011034,0.917126327576087,-0.082873672423913,1.05561940276005,0.0556194027600523,4,2.48109030532496,1.33333333333333,0.333333333333333,"left"
"905","34_2",80,"34","Female",23,"Stim\r04y28g27b06.jpeg","Stim\r09y15g18b07.jpeg",4,9,28,15,27,18,6,7,2,-1,0,1,0.994,1.415,2,"grøn","34_35",-9,1,0,"Left_lead","Female","Male",1,0.998156764516184,0.198306697410809,0.195329135245467,0.917126327576087,-0.082873672423913,0.976584157971119,-0.0234158420288813,2,-0.443051840236601,0.5,-0.5,"left"
"907","34_2",87,"34","Female",23,"Stim\r17y11g38b07.jpeg","Stim\r22y02g34b05.jpeg",17,22,11,2,38,34,7,5,2,-1,0,1,2.05,1.375,2,"grøn","34_35",-4,1,0,"Left_lead","Female","Male",1,0.998156764516184,0.198306697410809,0.214600562387746,0.917126327576087,-0.082873672423913,0.935357609183804,-0.0646423908161964,2,-0.443051840236601,0.5,-0.5,"left"
"908","34_2",89,"34","Female",23,"Stim\r11y14g08b23.jpeg","Stim\r16y21g04b04.jpeg",11,16,14,21,8,4,23,4,2,1,0,0,1.945,4.883,2,"grøn","34_35",-4,1,1,"Left_lead","Female","Male",0,0.998156764516184,0.198306697410809,0.223108875449315,0.917126327576087,-0.082873672423913,0.846707007441838,-0.153292992558162,2,-0.443051840236601,2,1,"left"
"909","34_2",90,"34","Female",23,"Stim\r15y17g24b30.jpeg","Stim\r12y09g30b18.jpeg",15,12,17,9,24,30,30,18,2,-1,1,0,1.203,1.354,2,"grøn","34_35",6,1,0,"Left_lead","Female","Male",1,0.998156764516184,0.198306697410809,0.248748036040978,0.917126327576087,-0.082873672423913,1.00172892232719,0.00172892232718835,2,-0.443051840236601,0.5,-0.5,"left"
"913","34_1",20,"34","Female",23,"Stim\r21y01g04b27.jpeg","Stim\r17y20g40b07.jpeg",21,17,1,20,4,40,27,7,4,1,0,0,1.413,3.71,1,"rød","34_36",-4,1,1,"Left_lead","Female","Female",0,0.747018935554313,0.204419830660902,0.22560965749319,0.991622821317004,-0.00837717868299614,0.902534436476476,-0.0974655635235243,4,2.12059946227146,2,1,"left"
"914","34_1",22,"34","Female",23,"Stim\r13y33g08b23.jpeg","Stim\r09y17g32b21.jpeg",13,9,33,17,8,32,23,21,2,1,0,0,1.575,5.862,1,"rød","34_36",-4,1,1,"Left_lead","Female","Female",0,0.747018935554313,0.204419830660902,0.219288574618283,0.991622821317004,-0.00837717868299614,0.926229483832436,-0.0737705161675637,2,-0.508943870945151,1,0,"left"
"915","34_1",24,"34","Female",23,"Stim\r20y14g02b19.jpeg","Stim\r17y07g07b24.jpeg",20,17,14,7,2,7,19,24,-2,1,1,0,1.842,2.86,1,"rød","34_36",-3,0,1,"Left_lead","Female","Female",1,0.747018935554313,0.204419830660902,0.230634341047022,0.991622821317004,-0.00837717868299614,0.967791306038337,-0.0322086939616629,2,-0.508943870945151,0.666666666666667,-0.333333333333333,"left"
"916","34_1",25,"34","Female",23,"Stim\r06y14g31b25.jpeg","Stim\r10y02g36b05.jpeg",6,10,14,2,31,36,25,5,2,1,1,1,2.308,3.062,1,"rød","34_36",4,1,1,"Left_lead","Female","Female",0,0.747018935554313,0.204419830660902,0.227526907168585,0.991622821317004,-0.00837717868299614,0.949609155446113,-0.0503908445538873,2,-0.508943870945151,2,1,"left"
"923","34_1",48,"34","Female",23,"Stim\r12y07g07b17.jpeg","Stim\r19y10g06b15.jpeg",12,19,7,10,7,6,17,15,2,-1,0,1,3.565,2.497,1,"blå","34_36",-2,1,0,"Left_lead","Female","Female",1,0.747018935554313,0.204419830660902,0.183162843701906,0.991622821317004,-0.00837717868299614,0.967500495433,-0.0324995045669999,2,-0.508943870945151,1,0,"left"
"924","34_1",52,"34","Female",23,"Stim\r10y03g03b07.jpeg","Stim\r09y06g26b32.jpeg",10,9,3,6,3,26,7,32,-2,1,0,1,2.338,7.727,1,"gul","34_36",3,0,1,"Left_lead","Female","Female",1,0.747018935554313,0.204419830660902,0.198750524488975,0.991622821317004,-0.00837717868299614,0.902304593310229,-0.0976954066897705,2,-0.508943870945151,1,0,"left"
"926","34_1",58,"34","Female",23,"Stim\r10y13g07b36.jpeg","Stim\r19y15g35b05.jpeg",10,19,13,15,7,35,36,5,3,-1,1,0,1.324,2.796,1,"gul","34_36",2,1,0,"Left_lead","Female","Female",1,0.747018935554313,0.204419830660902,0.128265904491293,0.991622821317004,-0.00837717868299614,0.671041003628327,-0.328958996371673,3,0.805827795663156,0.75,-0.25,"left"
"931","34_1",69,"34","Female",23,"Stim\r15y17g24b30.jpeg","Stim\r20y14g02b19.jpeg",15,20,17,14,24,2,30,19,-2,1,1,0,3.177,8.675,1,"gul","34_36",-3,0,1,"Left_lead","Female","Female",1,0.747018935554313,0.204419830660902,0.251927521078895,0.991622821317004,-0.00837717868299614,1.12179088689401,0.121790886894005,2,-0.508943870945151,1,0,"left"
"936","34_1",77,"34","Female",23,"Stim\r14y10g15b15.jpeg","Stim\r06y36g16b14.jpeg",14,6,10,36,15,16,15,14,-2,-1,0,0,2.009,3.712,1,"grøn","34_36",1,0,0,"Left_lead","Female","Female",0,0.747018935554313,0.204419830660902,0.20374351870791,0.991622821317004,-0.00837717868299614,0.990229750648401,-0.00977024935159931,2,-0.508943870945151,2,1,"left"
"938","34_1",79,"34","Female",23,"Stim\r05y28g23b30.jpeg","Stim\r15y17g24b30.jpeg",5,15,28,17,23,24,30,30,2,-1,1,0,1.322,2.712,1,"grøn","34_36",1,1,0,"Left_lead","Female","Female",1,0.747018935554313,0.204419830660902,0.195875384533639,0.991622821317004,-0.00837717868299614,0.971546363005495,-0.028453636994505,2,-0.508943870945151,0.5,-0.5,"left"
"940","34_1",87,"34","Female",23,"Stim\r05y40g33b16.jpeg","Stim\r10y02g36b05.jpeg",5,10,40,2,33,36,16,5,3,-1,1,0,5.154,7.897,1,"grøn","34_36",3,1,0,"Left_lead","Female","Female",1,0.747018935554313,0.204419830660902,0.233032112853787,0.991622821317004,-0.00837717868299614,1.01709219675783,0.0170921967578268,3,0.805827795663156,1,0,"left"
"945","33_2",17,"33","Male",24,"Stim\r05y28g23b30.jpeg","Stim\r08y23g10b29.jpeg",5,8,28,23,23,10,30,29,-2,-1,0,0,3.402,3.422,2,"rød","33_36",3,0,0,"Left_lead","Male","Female",0,-0.0987698700033457,0.229022441058266,0.214458170959807,1.08978143180857,0.0897814318085701,1.02499932443735,0.0249993244373479,2,-0.211651553480001,2,1,"left"
"947","33_2",29,"33","Male",24,"Stim\r08y12g20b03.jpeg","Stim\r03y03g02b05.jpeg",8,3,12,3,20,2,3,5,-2,1,0,1,2.586,2.167,2,"blå","33_36",2,0,1,"Left_lead","Male","Female",1,-0.0987698700033457,0.229022441058266,0.231722174726422,1.08978143180857,0.0897814318085701,1.09028943742561,0.0902894374256122,2,-0.211651553480001,0.666666666666667,-0.333333333333333,"left"
"950","33_2",32,"33","Male",24,"Stim\r20y14g02b19.jpeg","Stim\r14y10g15b15.jpeg",20,14,14,10,2,15,19,15,-2,-1,1,1,1.784,1.679,2,"blå","33_36",-4,0,0,"Left_lead","Male","Female",0,-0.0987698700033457,0.229022441058266,0.214715437120119,1.08978143180857,0.0897814318085701,1.08371330479774,0.0837133047977439,2,-0.211651553480001,2,1,"left"
"955","33_2",41,"33","Male",24,"Stim\r14y12g04b29.jpeg","Stim\r13y24g05b28.jpeg",14,13,12,24,4,5,29,28,-2,-1,1,1,2.57,1.161,2,"blå","33_36",-1,0,0,"Left_lead","Male","Female",0,-0.0987698700033457,0.229022441058266,0.164166145335773,1.08978143180857,0.0897814318085701,1.07542104405429,0.0754210440542948,2,-0.211651553480001,2,1,"left"
"956","33_2",45,"33","Male",24,"Stim\r14y08g21b39.jpeg","Stim\r10y13g07b36.jpeg",14,10,8,13,21,7,39,36,-1,1,1,0,2.545,1.661,2,"blå","33_36",-3,0,1,"Left_lead","Male","Female",1,-0.0987698700033457,0.229022441058266,0.174261708079334,1.08978143180857,0.0897814318085701,1.016618203005,0.0166182030049957,1,-1.41101035653334,0.5,-0.5,"left"
"958","33_2",57,"33","Male",24,"Stim\r11y14g08b23.jpeg","Stim\r15y17g24b30.jpeg",11,15,14,17,8,24,23,30,3,1,1,1,1.212,1.595,2,"gul","33_36",3,1,1,"Left_lead","Male","Female",0,-0.0987698700033457,0.229022441058266,0.277095748225249,1.08978143180857,0.0897814318085701,0.999803556994991,-0.00019644300500854,3,0.987707249573338,3,2,"left"
"959","33_2",60,"33","Male",24,"Stim\r04y16g13b13.jpeg","Stim\r10y13g07b36.jpeg",4,10,16,13,13,7,13,36,-4,-1,1,1,1.25,1.011,2,"gul","33_36",-3,0,0,"Left_lead","Male","Female",0,-0.0987698700033457,0.229022441058266,0.250179303505734,1.08978143180857,0.0897814318085701,1.12935362594477,0.129353625944774,4,2.18706605262668,4,3,"left"
"960","33_2",62,"33","Male",24,"Stim\r20y14g02b19.jpeg","Stim\r14y10g15b15.jpeg",20,14,14,10,2,15,19,15,1,-1,0,1,1.566,2.746,2,"gul","33_36",-4,1,0,"Left_lead","Male","Female",1,-0.0987698700033457,0.229022441058266,0.226134788122618,1.08978143180857,0.0897814318085701,1.00095745745322,0.00095745745322473,1,-1.41101035653334,1,0,"left"
"962","33_2",69,"33","Male",24,"Stim\r21y24g16b04.jpeg","Stim\r08y23g10b29.jpeg",21,8,24,23,16,10,4,29,-3,-1,1,1,1.314,1.45,2,"gul","33_36",-1,0,0,"Left_lead","Male","Female",0,-0.0987698700033457,0.229022441058266,0.237526948788835,1.08978143180857,0.0897814318085701,0.949852064878218,-0.0501479351217816,3,0.987707249573338,1.5,0.5,"left"
"970","33_2",87,"33","Male",24,"Stim\r21y24g16b04.jpeg","Stim\r04y16g13b13.jpeg",21,4,24,16,16,13,4,13,-3,-1,1,1,1.218,2.797,2,"grøn","33_36",-3,0,0,"Left_lead","Male","Female",0,-0.0987698700033457,0.229022441058266,0.226793111698489,1.08978143180857,0.0897814318085701,0.994090395560879,-0.00590960443912147,3,0.987707249573338,3,2,"left"
"971","33_2",88,"33","Male",24,"Stim\r09y15g18b07.jpeg","Stim\r10y27g22b14.jpeg",9,10,15,27,18,22,7,14,-2,-1,0,0,1.217,1.122,2,"grøn","33_36",4,0,0,"Left_lead","Male","Female",0,-0.0987698700033457,0.229022441058266,0.222979934212355,1.08978143180857,0.0897814318085701,0.972970665642949,-0.0270293343570512,2,-0.211651553480001,2,1,"left"
"974","33_2",90,"33","Male",24,"Stim\r14y20g16b10.jpeg","Stim\r12y12g14b26.jpeg",14,12,20,12,16,14,10,26,-2,-1,1,1,0.869,0.963,2,"grøn","33_36",-2,0,0,"Left_lead","Male","Female",0,-0.0987698700033457,0.229022441058266,0.236439028853542,1.08978143180857,0.0897814318085701,0.957731044521069,-0.0422689554789311,2,-0.211651553480001,1,0,"left"
"976","33_2",95,"33","Male",24,"Stim\r14y10g15b15.jpeg","Stim\r12y07g16b25.jpeg",14,12,10,7,15,16,15,25,-2,1,0,1,0.907,1.778,2,"grøn","33_36",1,0,1,"Left_lead","Male","Female",1,-0.0987698700033457,0.229022441058266,0.240837610790581,1.08978143180857,0.0897814318085701,1.04892886029077,0.0489288602907669,2,-0.211651553480001,1,0,"left"
"977","38_1",23,"38","Female",22,"Stim\r17y20g40b07.jpeg","Stim\r15y05g12b10.jpeg",17,15,20,5,40,12,7,10,-2,1,1,0,1.202,5.224,1,"rød","38_39",-2,0,1,"Left_lead","Female","Male",1,-0.377525379267386,0.23545428482484,0.243974299097732,1.06723275398439,0.067232753984386,1.00566364300846,0.00566364300845978,2,0.437797517885457,0.5,-0.5,"left"
"981","38_1",31,"38","Female",22,"Stim\r06y19g29b08.jpeg","Stim\r03y03g02b05.jpeg",6,3,19,3,29,2,8,5,-2,-1,1,1,2.818,2.366,1,"blå","38_39",-3,0,0,"Left_lead","Female","Male",0,-0.377525379267386,0.23545428482484,0.217322701749966,1.06723275398439,0.067232753984386,1.0721496310681,0.0721496310681036,2,0.437797517885457,1,0,"left"
"982","38_1",32,"38","Female",22,"Stim\r10y07g11b10.jpeg","Stim\r13y21g23b09.jpeg",10,13,7,21,11,23,10,9,-2,-1,1,1,1.069,2.671,1,"blå","38_39",-1,0,0,"Left_lead","Female","Male",0,-0.377525379267386,0.23545428482484,0.220799547949827,1.06723275398439,0.067232753984386,1.08494366953806,0.0849436695380579,2,0.437797517885457,1,0,"left"
"984","38_1",36,"38","Female",22,"Stim\r01y27g01b01.jpeg","Stim\r08y12g20b03.jpeg",1,8,27,12,1,20,1,3,-2,1,0,1,3.667,4.361,1,"blå","38_39",2,0,1,"Left_lead","Female","Male",1,-0.377525379267386,0.23545428482484,0.182091224726877,1.06723275398439,0.067232753984386,1.26840864910762,0.268408649107618,2,0.437797517885457,0.666666666666667,-0.333333333333333,"left"
"987","38_1",40,"38","Female",22,"Stim\r12y12g14b26.jpeg","Stim\r15y17g24b30.jpeg",12,15,12,17,14,24,26,30,-2,-1,0,0,1.221,3.225,1,"blå","38_39",4,0,0,"Left_lead","Female","Male",0,-0.377525379267386,0.23545428482484,0.152904972575906,1.06723275398439,0.067232753984386,1.03466106883781,0.034661068837806,2,0.437797517885457,2,1,"left"
"988","38_1",42,"38","Female",22,"Stim\r06y36g16b14.jpeg","Stim\r05y40g33b16.jpeg",6,5,36,40,16,33,14,16,-2,1,0,1,1.45,7.375,1,"blå","38_39",2,0,1,"Left_lead","Female","Male",1,-0.377525379267386,0.23545428482484,0.156196048007283,1.06723275398439,0.067232753984386,1.01296253405492,0.0129625340549153,2,0.437797517885457,0.666666666666667,-0.333333333333333,"left"
"991","38_1",55,"38","Female",22,"Stim\r13y24g05b28.jpeg","Stim\r22y23g20b06.jpeg",13,22,24,23,5,20,28,6,2,-1,0,1,2.578,1.657,1,"gul","38_39",-1,1,0,"Left_lead","Female","Male",1,-0.377525379267386,0.23545428482484,0.236230947763431,1.06723275398439,0.067232753984386,0.994143471281194,-0.00585652871880615,2,0.437797517885457,0.666666666666667,-0.333333333333333,"left"
"992","38_1",68,"38","Female",22,"Stim\r04y39g24b15.jpeg","Stim\r10y37g07b02.jpeg",4,10,39,37,24,7,15,2,-2,1,1,0,2.16,4.071,1,"gul","38_39",-2,0,1,"Left_lead","Female","Male",1,-0.377525379267386,0.23545428482484,0.232784996237762,1.06723275398439,0.067232753984386,1.00934994721745,0.00934994721745275,2,0.437797517885457,0.5,-0.5,"left"
"993","38_1",72,"38","Female",22,"Stim\r06y36g16b14.jpeg","Stim\r22y35g09b11.jpeg",6,22,36,35,16,9,14,11,-2,-1,1,1,2.121,1.636,1,"gul","38_39",-1,0,0,"Left_lead","Female","Male",0,-0.377525379267386,0.23545428482484,0.224900186804677,1.06723275398439,0.067232753984386,1.04834972889081,0.0483497288908081,2,0.437797517885457,0.666666666666667,-0.333333333333333,"left"
"995","38_1",82,"38","Female",22,"Stim\r19y15g35b05.jpeg","Stim\r06y14g31b25.jpeg",19,6,15,14,35,31,5,25,2,1,0,0,2.482,1.588,1,"grøn","38_39",-4,1,1,"Left_lead","Female","Male",0,-0.377525379267386,0.23545428482484,0.205541465971051,1.06723275398439,0.067232753984386,0.983553297786576,-0.0164467022134238,2,0.437797517885457,0.666666666666667,-0.333333333333333,"left"
