"","SubjectID","Gender","Age","Image_1","Image_2","Prop_red_image_1","Prop_red_image_2","Prop_yellow_image_1","Prop_yellow_image_2","Prop_green_image_1","Prop_green_image_2","Prop_blue_image_1","Prop_blue_image_2","Response","Correct","RT","Round","Block","group_id","SubjectID_unique","diff","response_dummy","Partner_gender","Side"
"2822","29","Male",23,"Stim\r09y17g32b21.jpeg","Stim\r05y09g02b34.jpeg",9,5,17,9,32,2,21,34,-2,1,2.165,1,"rød","29_32","29_1",-4,0,"Female","left"
"2823","29","Male",23,"Stim\r09y02g05b02.jpeg","Stim\r08y23g10b29.jpeg",9,8,2,23,5,10,2,29,2,0,2.502,1,"rød","29_32","29_1",-1,1,"Female","left"
"2824","29","Male",23,"Stim\r12y09g30b18.jpeg","Stim\r14y10g15b15.jpeg",12,14,9,10,30,15,18,15,3,0,2.347,1,"blå","29_32","29_1",-3,1,"Female","left"
"2825","29","Male",23,"Stim\r07y14g27b22.jpeg","Stim\r17y07g07b24.jpeg",7,17,14,7,27,7,22,24,1,1,1.883,1,"blå","29_32","29_1",2,1,"Female","left"
"2826","29","Male",23,"Stim\r09y06g26b32.jpeg","Stim\r11y13g22b35.jpeg",9,11,6,13,26,22,32,35,-1,0,2.363,1,"blå","29_32","29_1",3,0,"Female","left"
"2827","29","Male",23,"Stim\r11y14g08b23.jpeg","Stim\r21y01g04b27.jpeg",11,21,14,1,8,4,23,27,4,1,1.94,1,"blå","29_32","29_1",4,1,"Female","left"
"2828","29","Male",23,"Stim\r03y11g01b26.jpeg","Stim\r12y07g16b25.jpeg",3,12,11,7,1,16,26,25,2,0,2.1,1,"blå","29_32","29_1",-1,1,"Female","left"
"2829","29","Male",23,"Stim\r05y40g33b16.jpeg","Stim\r17y11g38b07.jpeg",5,17,40,11,33,38,16,7,-2,1,2.336,1,"blå","29_32","29_1",-9,0,"Female","left"
"2830","29","Male",23,"Stim\r18y19g14b27.jpeg","Stim\r06y14g31b25.jpeg",18,6,19,14,14,31,27,25,-2,1,2.143,1,"blå","29_32","29_1",-2,0,"Female","left"
"2831","29","Male",23,"Stim\r13y33g08b23.jpeg","Stim\r03y11g01b26.jpeg",13,3,33,11,8,1,23,26,-2,0,2.239,1,"blå","29_32","29_1",3,0,"Female","left"
"2832","29","Male",23,"Stim\r14y08g21b39.jpeg","Stim\r11y13g22b35.jpeg",14,11,8,13,21,22,39,35,3,0,2.77,1,"blå","29_32","29_1",-4,1,"Female","left"
"2833","29","Male",23,"Stim\r14y12g04b29.jpeg","Stim\r11y14g08b23.jpeg",14,11,12,14,4,8,29,23,-1,1,2.325,1,"blå","29_32","29_1",-6,0,"Female","left"
"2834","29","Male",23,"Stim\r18y13g28b06.jpeg","Stim\r08y12g20b03.jpeg",18,8,13,12,28,20,6,3,1,0,2.867,1,"blå","29_32","29_1",-3,1,"Female","left"
"2835","29","Male",23,"Stim\r05y28g23b30.jpeg","Stim\r21y01g04b27.jpeg",5,21,28,1,23,4,30,27,3,0,1.707,1,"blå","29_32","29_1",-3,1,"Female","left"
"2836","29","Male",23,"Stim\r22y02g34b05.jpeg","Stim\r01y27g01b01.jpeg",22,1,2,27,34,1,5,1,-3,1,1.709,1,"blå","29_32","29_1",-4,0,"Female","left"
"2837","29","Male",23,"Stim\r22y35g09b11.jpeg","Stim\r16y09g06b10.jpeg",22,16,35,9,9,6,11,10,-1,1,1.485,1,"blå","29_32","29_1",-1,0,"Female","left"
"2838","29","Male",23,"Stim\r07y02g03b06.jpeg","Stim\r15y16g12b03.jpeg",7,15,2,16,3,12,6,3,2,0,1.802,1,"blå","29_32","29_1",-3,1,"Female","left"
"2839","29","Male",23,"Stim\r09y17g32b21.jpeg","Stim\r17y07g07b24.jpeg",9,17,17,7,32,7,21,24,4,1,2.326,1,"blå","29_32","29_1",3,1,"Female","left"
"2840","29","Male",23,"Stim\r05y09g02b34.jpeg","Stim\r21y03g15b37.jpeg",5,21,9,3,2,15,34,37,4,1,1.91,1,"blå","29_32","29_1",3,1,"Female","left"
"2841","29","Male",23,"Stim\r10y02g36b05.jpeg","Stim\r21y31g06b08.jpeg",10,21,2,31,36,6,5,8,4,1,1.702,1,"blå","29_32","29_1",3,1,"Female","left"
"2842","29","Male",23,"Stim\r01y27g01b01.jpeg","Stim\r19y15g35b05.jpeg",1,19,27,15,1,35,1,5,3,1,1.854,1,"blå","29_32","29_1",4,1,"Female","left"
"2843","29","Male",23,"Stim\r08y23g10b29.jpeg","Stim\r18y19g14b27.jpeg",8,18,23,19,10,14,29,27,-3,1,1.583,1,"blå","29_32","29_1",-2,0,"Female","left"
"2844","29","Male",23,"Stim\r10y03g03b07.jpeg","Stim\r01y27g01b01.jpeg",10,1,3,27,3,1,7,1,-4,1,1.558,1,"blå","29_32","29_1",-6,0,"Female","left"
"2845","29","Male",23,"Stim\r19y15g35b05.jpeg","Stim\r08y09g09b11.jpeg",19,8,15,9,35,9,5,11,4,1,1.56,1,"blå","29_32","29_1",6,1,"Female","left"
"2846","29","Male",23,"Stim\r06y36g16b14.jpeg","Stim\r04y39g24b15.jpeg",6,4,36,39,16,24,14,15,-4,0,2.461,1,"blå","29_32","29_1",1,0,"Female","left"
"2847","29","Male",23,"Stim\r10y37g07b02.jpeg","Stim\r08y12g20b03.jpeg",10,8,37,12,7,20,2,3,2,1,1.878,1,"blå","29_32","29_1",1,1,"Female","left"
"2848","29","Male",23,"Stim\r08y23g10b29.jpeg","Stim\r14y20g16b10.jpeg",8,14,23,20,10,16,29,10,2,0,1.708,1,"gul","29_32","29_1",-3,1,"Female","left"
"2849","29","Male",23,"Stim\r10y02g36b05.jpeg","Stim\r07y06g08b05.jpeg",10,7,2,6,36,8,5,5,4,1,1.352,1,"gul","29_32","29_1",4,1,"Female","left"
"2850","29","Male",23,"Stim\r07y02g03b06.jpeg","Stim\r03y06g12b09.jpeg",7,3,2,6,3,12,6,9,1,1,2.906,1,"gul","29_32","29_1",4,1,"Female","left"
"2851","29","Male",23,"Stim\r12y07g16b25.jpeg","Stim\r21y03g15b37.jpeg",12,21,7,3,16,15,25,37,-2,1,3.147,1,"gul","29_32","29_1",-4,0,"Female","left"
"2852","29","Male",23,"Stim\r17y22g16b15.jpeg","Stim\r06y19g29b08.jpeg",17,6,22,19,16,29,15,8,3,0,2.199,1,"gul","29_32","29_1",-3,1,"Female","left"
"2853","29","Male",23,"Stim\r06y36g16b14.jpeg","Stim\r05y40g33b16.jpeg",6,5,36,40,16,33,14,16,4,1,1.794,1,"gul","29_32","29_1",4,1,"Female","left"
"2854","29","Male",23,"Stim\r04y28g27b06.jpeg","Stim\r21y24g16b04.jpeg",4,21,28,24,27,16,6,4,-4,1,1.564,1,"gul","29_32","29_1",-4,0,"Female","left"
"2855","29","Male",23,"Stim\r17y12g19b18.jpeg","Stim\r19y10g06b15.jpeg",17,19,12,10,19,6,18,15,-3,1,2.287,1,"gul","29_32","29_1",-2,0,"Female","left"
"2856","29","Male",23,"Stim\r15y05g12b10.jpeg","Stim\r09y02g05b02.jpeg",15,9,5,2,12,5,10,2,-2,1,2.666,1,"gul","29_32","29_1",-3,0,"Female","left"
"2857","29","Male",23,"Stim\r21y03g15b37.jpeg","Stim\r09y06g26b32.jpeg",21,9,3,6,15,26,37,32,3,1,1.342,1,"gul","29_32","29_1",3,1,"Female","left"
"2858","29","Male",23,"Stim\r05y28g23b30.jpeg","Stim\r21y24g16b04.jpeg",5,21,28,24,23,16,30,4,-4,1,1.698,1,"gul","29_32","29_1",-4,0,"Female","left"
"2859","29","Male",23,"Stim\r21y31g06b08.jpeg","Stim\r13y33g08b23.jpeg",21,13,31,33,6,8,8,23,4,1,1.896,1,"gul","29_32","29_1",2,1,"Female","left"
"2860","29","Male",23,"Stim\r13y33g08b23.jpeg","Stim\r10y37g07b02.jpeg",13,10,33,37,8,7,23,2,4,1,1.468,1,"gul","29_32","29_1",4,1,"Female","left"
"2861","29","Male",23,"Stim\r21y01g04b27.jpeg","Stim\r15y05g12b10.jpeg",21,15,1,5,4,12,27,10,2,1,1.971,1,"gul","29_32","29_1",4,1,"Female","left"
"2862","29","Male",23,"Stim\r08y09g09b11.jpeg","Stim\r07y06g08b05.jpeg",8,7,9,6,9,8,11,5,-2,1,1.766,1,"gul","29_32","29_1",-3,0,"Female","left"
"2863","29","Male",23,"Stim\r11y14g08b23.jpeg","Stim\r19y15g35b05.jpeg",11,19,14,15,8,35,23,5,4,1,1.903,1,"gul","29_32","29_1",1,1,"Female","left"
"2864","29","Male",23,"Stim\r10y07g11b10.jpeg","Stim\r20y04g39b23.jpeg",10,20,7,4,11,39,10,23,-4,1,1.773,1,"gul","29_32","29_1",-3,0,"Female","left"
"2865","29","Male",23,"Stim\r22y35g09b11.jpeg","Stim\r04y39g24b15.jpeg",22,4,35,39,9,24,11,15,4,1,1.932,1,"gul","29_32","29_1",4,1,"Female","left"
"2866","29","Male",23,"Stim\r02y19g24b04.jpeg","Stim\r22y23g20b06.jpeg",2,22,19,23,24,20,4,6,4,1,2.035,1,"gul","29_32","29_1",4,1,"Female","left"
"2867","29","Male",23,"Stim\r17y11g38b07.jpeg","Stim\r18y13g28b06.jpeg",17,18,11,13,38,28,7,6,3,1,1.862,1,"gul","29_32","29_1",2,1,"Female","left"
"2868","29","Male",23,"Stim\r15y17g24b30.jpeg","Stim\r07y14g27b22.jpeg",15,7,17,14,24,27,30,22,2,0,1.553,1,"gul","29_32","29_1",-3,1,"Female","left"
"2869","29","Male",23,"Stim\r15y16g12b03.jpeg","Stim\r06y14g31b25.jpeg",15,6,16,14,12,31,3,25,2,0,2.83,1,"gul","29_32","29_1",-2,1,"Female","left"
"2870","29","Male",23,"Stim\r11y26g25b38.jpeg","Stim\r02y19g24b04.jpeg",11,2,26,19,25,24,38,4,2,0,1.665,1,"gul","29_32","29_1",-7,1,"Female","left"
"2871","29","Male",23,"Stim\r12y09g30b18.jpeg","Stim\r12y12g14b26.jpeg",12,12,9,12,30,14,18,26,1,1,1.193,1,"gul","29_32","29_1",3,1,"Female","left"
"2872","29","Male",23,"Stim\r21y24g16b04.jpeg","Stim\r11y13g22b35.jpeg",21,11,24,13,16,22,4,35,4,1,2.218,1,"grøn","29_32","29_1",6,1,"Female","left"
"2873","29","Male",23,"Stim\r11y26g25b38.jpeg","Stim\r09y17g32b21.jpeg",11,9,26,17,25,32,38,21,3,1,1.534,1,"grøn","29_32","29_1",7,1,"Female","left"
"2874","29","Male",23,"Stim\r13y24g05b28.jpeg","Stim\r04y16g13b13.jpeg",13,4,24,16,5,13,28,13,1,1,1.583,1,"grøn","29_32","29_1",8,1,"Female","left"
"2875","29","Male",23,"Stim\r13y33g08b23.jpeg","Stim\r21y01g04b27.jpeg",13,21,33,1,8,4,23,27,2,0,3.166,1,"grøn","29_32","29_1",-4,1,"Female","left"
"2876","29","Male",23,"Stim\r10y07g11b10.jpeg","Stim\r07y02g03b06.jpeg",10,7,7,2,11,3,10,6,-2,1,2.481,1,"grøn","29_32","29_1",-8,0,"Female","left"
"2877","29","Male",23,"Stim\r07y14g27b22.jpeg","Stim\r04y39g24b15.jpeg",7,4,14,39,27,24,22,15,3,0,1.715,1,"grøn","29_32","29_1",-3,1,"Female","left"
"2878","29","Male",23,"Stim\r14y10g15b15.jpeg","Stim\r15y05g12b10.jpeg",14,15,10,5,15,12,15,10,1,0,1.994,1,"grøn","29_32","29_1",-3,1,"Female","left"
"2879","29","Male",23,"Stim\r10y03g03b07.jpeg","Stim\r21y31g06b08.jpeg",10,21,3,31,3,6,7,8,-1,0,1.988,1,"grøn","29_32","29_1",3,0,"Female","left"
"2880","29","Male",23,"Stim\r19y15g35b05.jpeg","Stim\r17y11g38b07.jpeg",19,17,15,11,35,38,5,7,4,1,2.04,1,"grøn","29_32","29_1",3,1,"Female","left"
"2881","29","Male",23,"Stim\r15y17g24b30.jpeg","Stim\r17y22g16b15.jpeg",15,17,17,22,24,16,30,15,-2,1,3.335,1,"grøn","29_32","29_1",-8,0,"Female","left"
"2882","29","Male",23,"Stim\r19y10g06b15.jpeg","Stim\r12y07g07b17.jpeg",19,12,10,7,6,7,15,17,-1,0,3.816,1,"grøn","29_32","29_1",1,0,"Female","left"
"2883","29","Male",23,"Stim\r05y40g33b16.jpeg","Stim\r06y19g29b08.jpeg",5,6,40,19,33,29,16,8,2,0,2.268,1,"grøn","29_32","29_1",-4,1,"Female","left"
"2884","29","Male",23,"Stim\r10y37g07b02.jpeg","Stim\r13y24g05b28.jpeg",10,13,37,24,7,5,2,28,1,0,1.544,1,"grøn","29_32","29_1",-2,1,"Female","left"
"2885","29","Male",23,"Stim\r07y02g03b06.jpeg","Stim\r16y09g06b10.jpeg",7,16,2,9,3,6,6,10,1,1,1.878,1,"grøn","29_32","29_1",3,1,"Female","left"
"2886","29","Male",23,"Stim\r03y06g12b09.jpeg","Stim\r19y10g06b15.jpeg",3,19,6,10,12,6,9,15,-3,1,2.092,1,"grøn","29_32","29_1",-6,0,"Female","left"
"2887","29","Male",23,"Stim\r07y06g08b05.jpeg","Stim\r21y03g15b37.jpeg",7,21,6,3,8,15,5,37,3,1,1.71,1,"grøn","29_32","29_1",7,1,"Female","left"
"2888","29","Male",23,"Stim\r22y02g34b05.jpeg","Stim\r06y14g31b25.jpeg",22,6,2,14,34,31,5,25,-3,1,1.635,1,"grøn","29_32","29_1",-3,0,"Female","left"
"2889","29","Male",23,"Stim\r04y28g27b06.jpeg","Stim\r09y15g18b07.jpeg",4,9,28,15,27,18,6,7,3,0,1.696,1,"grøn","29_32","29_1",-9,1,"Female","left"
"2890","29","Male",23,"Stim\r22y35g09b11.jpeg","Stim\r10y13g07b36.jpeg",22,10,35,13,9,7,11,36,2,0,1.413,1,"grøn","29_32","29_1",-2,1,"Female","left"
"2891","29","Male",23,"Stim\r10y27g22b14.jpeg","Stim\r11y26g25b38.jpeg",10,11,27,26,22,25,14,38,-2,0,1.356,1,"grøn","29_32","29_1",3,0,"Female","left"
"2892","29","Male",23,"Stim\r11y14g08b23.jpeg","Stim\r13y24g05b28.jpeg",11,13,14,24,8,5,23,28,1,0,1.144,1,"grøn","29_32","29_1",-3,1,"Female","left"
"2893","29","Male",23,"Stim\r03y03g02b05.jpeg","Stim\r19y10g06b15.jpeg",3,19,3,10,2,6,5,15,2,1,1.301,1,"grøn","29_32","29_1",4,1,"Female","left"
"2894","29","Male",23,"Stim\r12y07g16b25.jpeg","Stim\r02y10g14b11.jpeg",12,2,7,10,16,14,25,11,-3,1,2.104,1,"grøn","29_32","29_1",-2,0,"Female","left"
"2895","29","Male",23,"Stim\r17y22g16b15.jpeg","Stim\r15y05g12b10.jpeg",17,15,22,5,16,12,15,10,-2,1,1.694,1,"grøn","29_32","29_1",-4,0,"Female","left"
"2896","30","Female",24,"Stim\r11y10g06b19.jpeg","Stim\r15y17g24b30.jpeg",11,15,10,17,6,24,19,30,-2,0,5.023,1,"rød","30_31","30_1",4,0,"Male","left"
"2897","30","Female",24,"Stim\r08y12g20b03.jpeg","Stim\r11y14g08b23.jpeg",8,11,12,14,20,8,3,23,-1,0,3.689,1,"rød","30_31","30_1",3,0,"Male","left"
"2898","30","Female",24,"Stim\r03y06g12b09.jpeg","Stim\r05y40g33b16.jpeg",3,5,6,40,12,33,9,16,2,1,5.62,1,"rød","30_31","30_1",2,1,"Male","left"
"2899","30","Female",24,"Stim\r12y12g14b26.jpeg","Stim\r10y02g36b05.jpeg",12,10,12,2,14,36,26,5,2,0,5.225,1,"rød","30_31","30_1",-2,1,"Male","left"
"2900","30","Female",24,"Stim\r18y19g14b27.jpeg","Stim\r22y35g09b11.jpeg",18,22,19,35,14,9,27,11,3,1,5.132,1,"rød","30_31","30_1",4,1,"Male","left"
"2901","30","Female",24,"Stim\r20y04g39b23.jpeg","Stim\r21y31g06b08.jpeg",20,21,4,31,39,6,23,8,1,1,4.663,1,"rød","30_31","30_1",1,1,"Male","left"
"2902","30","Female",24,"Stim\r10y37g07b02.jpeg","Stim\r14y08g21b39.jpeg",10,14,37,8,7,21,2,39,2,1,2.218,1,"rød","30_31","30_1",4,1,"Male","left"
"2903","30","Female",24,"Stim\r09y02g05b02.jpeg","Stim\r07y14g27b22.jpeg",9,7,2,14,5,27,2,22,-2,1,5.371,1,"rød","30_31","30_1",-2,0,"Male","left"
"2904","30","Female",24,"Stim\r14y08g21b39.jpeg","Stim\r10y27g22b14.jpeg",14,10,8,27,21,22,39,14,2,0,5.5,1,"rød","30_31","30_1",-4,1,"Male","left"
"2905","30","Female",24,"Stim\r14y20g16b10.jpeg","Stim\r15y16g12b03.jpeg",14,15,20,16,16,12,10,3,2,1,3.134,1,"rød","30_31","30_1",1,1,"Male","left"
"2906","30","Female",24,"Stim\r04y16g13b13.jpeg","Stim\r11y10g06b19.jpeg",4,11,16,10,13,6,13,19,2,1,4.186,1,"rød","30_31","30_1",7,1,"Male","left"
"2907","30","Female",24,"Stim\r09y07g06b09.jpeg","Stim\r08y23g10b29.jpeg",9,8,7,23,6,10,9,29,2,0,3.397,1,"rød","30_31","30_1",-1,1,"Male","left"
"2908","30","Female",24,"Stim\r17y12g19b18.jpeg","Stim\r14y10g15b15.jpeg",17,14,12,10,19,15,18,15,-2,1,3.221,1,"rød","30_31","30_1",-3,0,"Male","left"
"2909","30","Female",24,"Stim\r07y02g03b06.jpeg","Stim\r03y11g01b26.jpeg",7,3,2,11,3,1,6,26,2,0,3.702,1,"rød","30_31","30_1",-4,1,"Male","left"
"2910","30","Female",24,"Stim\r17y11g38b07.jpeg","Stim\r21y24g16b04.jpeg",17,21,11,24,38,16,7,4,-2,0,4.56,1,"rød","30_31","30_1",4,0,"Male","left"
"2911","30","Female",24,"Stim\r09y06g26b32.jpeg","Stim\r12y09g30b18.jpeg",9,12,6,9,26,30,32,18,2,1,2.431,1,"rød","30_31","30_1",3,1,"Male","left"
"2912","30","Female",24,"Stim\r07y06g08b05.jpeg","Stim\r10y02g36b05.jpeg",7,10,6,2,8,36,5,5,2,1,2.934,1,"rød","30_31","30_1",3,1,"Male","left"
"2913","30","Female",24,"Stim\r16y21g04b04.jpeg","Stim\r12y07g07b17.jpeg",16,12,21,7,4,7,4,17,-2,1,4.028,1,"rød","30_31","30_1",-4,0,"Male","left"
"2914","30","Female",24,"Stim\r17y22g16b15.jpeg","Stim\r18y13g28b06.jpeg",17,18,22,13,16,28,15,6,-2,0,3.341,1,"rød","30_31","30_1",1,0,"Male","left"
"2915","30","Female",24,"Stim\r12y07g07b17.jpeg","Stim\r13y21g23b09.jpeg",12,13,7,21,7,23,17,9,-2,0,3.666,1,"rød","30_31","30_1",1,0,"Male","left"
"2916","30","Female",24,"Stim\r21y01g04b27.jpeg","Stim\r22y02g34b05.jpeg",21,22,1,2,4,34,27,5,2,1,3.029,1,"rød","30_31","30_1",1,1,"Male","left"
"2917","30","Female",24,"Stim\r10y07g11b10.jpeg","Stim\r13y24g05b28.jpeg",10,13,7,24,11,5,10,28,1,1,4.558,1,"rød","30_31","30_1",3,1,"Male","left"
"2918","30","Female",24,"Stim\r04y39g24b15.jpeg","Stim\r11y13g22b35.jpeg",4,11,39,13,24,22,15,35,2,1,3.171,1,"rød","30_31","30_1",7,1,"Male","left"
"2919","30","Female",24,"Stim\r10y13g07b36.jpeg","Stim\r11y10g06b19.jpeg",10,11,13,10,7,6,36,19,-2,0,3.125,1,"rød","30_31","30_1",1,0,"Male","left"
"2920","30","Female",24,"Stim\r07y14g27b22.jpeg","Stim\r10y13g07b36.jpeg",7,10,14,13,27,7,22,36,2,1,2.03,1,"rød","30_31","30_1",3,1,"Male","left"
"2921","30","Female",24,"Stim\r05y40g33b16.jpeg","Stim\r17y12g19b18.jpeg",5,17,40,12,33,19,16,18,-2,0,3.174,1,"blå","30_31","30_1",2,0,"Male","left"
"2922","30","Female",24,"Stim\r07y06g08b05.jpeg","Stim\r22y35g09b11.jpeg",7,22,6,35,8,9,5,11,2,1,3.368,1,"blå","30_31","30_1",6,1,"Male","left"
"2923","30","Female",24,"Stim\r14y08g21b39.jpeg","Stim\r10y13g07b36.jpeg",14,10,8,13,21,7,39,36,-2,1,3.41,1,"blå","30_31","30_1",-3,0,"Male","left"
"2924","30","Female",24,"Stim\r13y21g23b09.jpeg","Stim\r06y19g29b08.jpeg",13,6,21,19,23,29,9,8,2,0,3.323,1,"blå","30_31","30_1",-1,1,"Male","left"
"2925","30","Female",24,"Stim\r22y02g34b05.jpeg","Stim\r02y19g24b04.jpeg",22,2,2,19,34,24,5,4,-2,1,4.464,1,"blå","30_31","30_1",-1,0,"Male","left"
"2926","30","Female",24,"Stim\r07y14g27b22.jpeg","Stim\r13y33g08b23.jpeg",7,13,14,33,27,8,22,23,2,1,2.452,1,"blå","30_31","30_1",1,1,"Male","left"
"2927","30","Female",24,"Stim\r13y33g08b23.jpeg","Stim\r11y10g06b19.jpeg",13,11,33,10,8,6,23,19,-2,1,4.331,1,"blå","30_31","30_1",-4,0,"Male","left"
"2928","30","Female",24,"Stim\r04y28g27b06.jpeg","Stim\r21y24g16b04.jpeg",4,21,28,24,27,16,6,4,1,0,3.258,1,"blå","30_31","30_1",-2,1,"Male","left"
"2929","30","Female",24,"Stim\r10y27g22b14.jpeg","Stim\r14y20g16b10.jpeg",10,14,27,20,22,16,14,10,-1,1,5.141,1,"blå","30_31","30_1",-4,0,"Male","left"
"2930","30","Female",24,"Stim\r10y13g07b36.jpeg","Stim\r11y26g25b38.jpeg",10,11,13,26,7,25,36,38,2,1,3.127,1,"blå","30_31","30_1",2,1,"Male","left"
"2931","30","Female",24,"Stim\r19y15g35b05.jpeg","Stim\r09y02g05b02.jpeg",19,9,15,2,35,5,5,2,-2,1,2.737,1,"blå","30_31","30_1",-3,0,"Male","left"
"2932","30","Female",24,"Stim\r03y11g01b26.jpeg","Stim\r08y23g10b29.jpeg",3,8,11,23,1,10,26,29,2,1,2.739,1,"blå","30_31","30_1",3,1,"Male","left"
"2933","30","Female",24,"Stim\r09y07g06b09.jpeg","Stim\r06y19g29b08.jpeg",9,6,7,19,6,29,9,8,-2,1,2.188,1,"blå","30_31","30_1",-1,0,"Male","left"
"2934","30","Female",24,"Stim\r17y20g40b07.jpeg","Stim\r16y09g06b10.jpeg",17,16,20,9,40,6,7,10,2,1,2.973,1,"blå","30_31","30_1",3,1,"Male","left"
"2935","30","Female",24,"Stim\r03y06g12b09.jpeg","Stim\r03y03g02b05.jpeg",3,3,6,3,12,2,9,5,2,0,3.729,1,"blå","30_31","30_1",-4,1,"Male","left"
"2936","30","Female",24,"Stim\r10y07g11b10.jpeg","Stim\r09y15g18b07.jpeg",10,9,7,15,11,18,10,7,1,0,5.055,1,"blå","30_31","30_1",-3,1,"Male","left"
"2937","30","Female",24,"Stim\r14y20g16b10.jpeg","Stim\r09y15g18b07.jpeg",14,9,20,15,16,18,10,7,-2,1,1.606,1,"blå","30_31","30_1",-3,0,"Male","left"
"2938","30","Female",24,"Stim\r06y14g31b25.jpeg","Stim\r09y17g32b21.jpeg",6,9,14,17,31,32,25,21,2,0,5.1,1,"blå","30_31","30_1",-4,1,"Male","left"
"2939","30","Female",24,"Stim\r20y14g02b19.jpeg","Stim\r14y10g15b15.jpeg",20,14,14,10,2,15,19,15,2,0,5.022,1,"blå","30_31","30_1",-4,1,"Male","left"
"2940","30","Female",24,"Stim\r21y24g16b04.jpeg","Stim\r15y16g12b03.jpeg",21,15,24,16,16,12,4,3,2,0,3.394,1,"blå","30_31","30_1",-1,1,"Male","left"
"2941","30","Female",24,"Stim\r05y09g02b34.jpeg","Stim\r21y03g15b37.jpeg",5,21,9,3,2,15,34,37,3,1,2.293,1,"blå","30_31","30_1",3,1,"Male","left"
"2942","30","Female",24,"Stim\r04y16g13b13.jpeg","Stim\r04y28g27b06.jpeg",4,4,16,28,13,27,13,6,-2,1,2.493,1,"blå","30_31","30_1",-7,0,"Male","left"
"2943","30","Female",24,"Stim\r10y02g36b05.jpeg","Stim\r10y27g22b14.jpeg",10,10,2,27,36,22,5,14,2,1,2.617,1,"blå","30_31","30_1",9,1,"Male","left"
"2944","30","Female",24,"Stim\r17y07g07b24.jpeg","Stim\r12y12g14b26.jpeg",17,12,7,12,7,14,24,26,-2,0,2.844,1,"blå","30_31","30_1",2,0,"Male","left"
"2945","30","Female",24,"Stim\r21y24g16b04.jpeg","Stim\r15y16g12b03.jpeg",21,15,24,16,16,12,4,3,2,0,2.234,1,"gul","30_31","30_1",-8,1,"Male","left"
"2946","30","Female",24,"Stim\r12y07g16b25.jpeg","Stim\r15y05g12b10.jpeg",12,15,7,5,16,12,25,10,1,0,2.731,1,"gul","30_31","30_1",-2,1,"Male","left"
"2947","30","Female",24,"Stim\r16y21g04b04.jpeg","Stim\r14y20g16b10.jpeg",16,14,21,20,4,16,4,10,2,0,2.152,1,"gul","30_31","30_1",-1,1,"Male","left"
"2948","30","Female",24,"Stim\r15y16g12b03.jpeg","Stim\r17y12g19b18.jpeg",15,17,16,12,12,19,3,18,-3,1,2.019,1,"gul","30_31","30_1",-4,0,"Male","left"
"2949","30","Female",24,"Stim\r10y03g03b07.jpeg","Stim\r22y02g34b05.jpeg",10,22,3,2,3,34,7,5,-2,1,1.719,1,"gul","30_31","30_1",-1,0,"Male","left"
"2950","30","Female",24,"Stim\r06y19g29b08.jpeg","Stim\r04y16g13b13.jpeg",6,4,19,16,29,13,8,13,2,0,1.795,1,"gul","30_31","30_1",-3,1,"Male","left"
"2951","30","Female",24,"Stim\r22y23g20b06.jpeg","Stim\r21y31g06b08.jpeg",22,21,23,31,20,6,6,8,-2,0,2.623,1,"gul","30_31","30_1",8,0,"Male","left"
"2952","30","Female",24,"Stim\r14y08g21b39.jpeg","Stim\r21y01g04b27.jpeg",14,21,8,1,21,4,39,27,-2,1,1.524,1,"gul","30_31","30_1",-7,0,"Male","left"
"2953","30","Female",24,"Stim\r18y19g14b27.jpeg","Stim\r09y17g32b21.jpeg",18,9,19,17,14,32,27,21,2,0,1.865,1,"gul","30_31","30_1",-2,1,"Male","left"
"2954","30","Female",24,"Stim\r13y21g23b09.jpeg","Stim\r08y23g10b29.jpeg",13,8,21,23,23,10,9,29,-2,0,3.69,1,"gul","30_31","30_1",2,0,"Male","left"
"2955","30","Female",24,"Stim\r11y26g25b38.jpeg","Stim\r05y28g23b30.jpeg",11,5,26,28,25,23,38,30,2,1,1.684,1,"gul","30_31","30_1",2,1,"Male","left"
"2956","30","Female",24,"Stim\r16y09g06b10.jpeg","Stim\r10y07g11b10.jpeg",16,10,9,7,6,11,10,10,-1,1,3.827,1,"gul","30_31","30_1",-2,0,"Male","left"
"2957","30","Female",24,"Stim\r13y33g08b23.jpeg","Stim\r10y37g07b02.jpeg",13,10,33,37,8,7,23,2,2,1,2.658,1,"gul","30_31","30_1",4,1,"Male","left"
"2958","30","Female",24,"Stim\r15y05g12b10.jpeg","Stim\r20y04g39b23.jpeg",15,20,5,4,12,39,10,23,-1,1,1.815,1,"gul","30_31","30_1",-1,0,"Male","left"
"2959","30","Female",24,"Stim\r17y12g19b18.jpeg","Stim\r02y19g24b04.jpeg",17,2,12,19,19,24,18,4,2,1,1.989,1,"gul","30_31","30_1",7,1,"Male","left"
"2960","30","Female",24,"Stim\r10y02g36b05.jpeg","Stim\r21y03g15b37.jpeg",10,21,2,3,36,15,5,37,3,1,2.359,1,"gul","30_31","30_1",1,1,"Male","left"
"2961","30","Female",24,"Stim\r17y07g07b24.jpeg","Stim\r07y06g08b05.jpeg",17,7,7,6,7,8,24,5,3,0,2.905,1,"gul","30_31","30_1",-1,1,"Male","left"
"2962","30","Female",24,"Stim\r09y15g18b07.jpeg","Stim\r06y14g31b25.jpeg",9,6,15,14,18,31,7,25,-2,1,3.707,1,"gul","30_31","30_1",-1,0,"Male","left"
