"","SubjectID_unique","Trial","SubjectID","Gender","Age","Image_1","Image_2","Prop_red_image_1","Prop_red_image_2","Prop_yellow_image_1","Prop_yellow_image_2","Prop_green_image_1","Prop_green_image_2","Prop_blue_image_1","Prop_blue_image_2","Response","Joint","Correct","Correct_joint","RT","RT_joint","Round","Block","group_id","diff","response_dummy","response_joint_dummy","chosen_leader","Leader_gender","Follower_gender","leader_behavior","Sensitivity_roll","skill_dif_roll","skill_dif_roll_c","Response_abs","z_Response_abs","conf_dif","conf_dif_c","Side"
"674","26_2",86,"26","Female",24,"Stim\r22y02g34b05.jpeg","Stim\r17y11g38b07.jpeg",22,17,2,11,34,38,5,7,1,-1,1,0,1.815,1.75,2,"grøn","26_27",4,1,0,"Left_lead","Female","Male",1,0.15854315283195,0.83875947706461,-0.16124052293539,1,-0.515978455203089,1,0,"left"
"678","26_2",92,"26","Female",24,"Stim\r14y08g21b39.jpeg","Stim\r15y17g24b30.jpeg",14,15,8,17,21,24,39,30,-1,1,0,1,1.633,1.334,2,"grøn","26_27",3,0,1,"Left_lead","Female","Male",1,0.245781183541225,0.990702312267169,-0.00929768773283102,1,-0.515978455203089,0.333333333333333,-0.666666666666667,"left"
"681","26_1",13,"26","Female",24,"Stim\r12y07g16b25.jpeg","Stim\r14y10g15b15.jpeg",12,14,7,10,16,15,25,15,-1,1,0,1,2.612,3.768,1,"rød","26_28",2,0,1,"Left_lead","Female","Female",1,0.20950794380506,1.00131724908872,0.001317249088715,1,-0.839719122759632,1,0,"left"
"687","26_1",34,"26","Female",24,"Stim\r17y20g40b07.jpeg","Stim\r15y16g12b03.jpeg",17,15,20,16,40,12,7,3,-2,-1,1,1,1.393,2.948,1,"blå","26_28",-4,0,0,"Left_lead","Female","Female",0,0.19380892061356,0.953487218004895,-0.0465127819951047,2,1.14507153103586,2,1,"left"
"688","26_1",35,"26","Female",24,"Stim\r17y07g07b24.jpeg","Stim\r09y17g32b21.jpeg",17,9,7,17,7,32,24,21,2,1,0,0,1.914,3.364,1,"blå","26_28",-3,1,1,"Left_lead","Female","Female",0,0.175431059322314,0.984464857805759,-0.0155351421942407,2,1.14507153103586,1,0,"left"
"690","26_1",42,"26","Female",24,"Stim\r16y21g04b04.jpeg","Stim\r21y31g06b08.jpeg",16,21,21,31,4,6,4,8,2,1,1,1,1.464,2.031,1,"blå","26_28",4,1,1,"Left_lead","Female","Female",0,0.155150597723222,0.931243711298641,-0.0687562887013587,2,1.14507153103586,2,1,"left"
"692","26_1",51,"26","Female",24,"Stim\r08y23g10b29.jpeg","Stim\r17y20g40b07.jpeg",8,17,23,20,10,40,29,7,2,1,0,0,1.426,3.101,1,"gul","26_28",-3,1,1,"Left_lead","Female","Female",0,0.21796866540515,1.21315519244361,0.213155192443612,2,1.14507153103586,2,1,"left"
"694","26_1",53,"26","Female",24,"Stim\r15y16g12b03.jpeg","Stim\r22y23g20b06.jpeg",15,22,16,23,12,20,3,6,1,1,1,1,1.898,2.401,1,"gul","26_28",7,1,1,"Left_lead","Female","Female",0,0.187189738949445,1.07023627476989,0.0702362747698932,1,-0.839719122759632,1,0,"left"
"695","26_1",63,"26","Female",24,"Stim\r14y12g04b29.jpeg","Stim\r11y14g08b23.jpeg",14,11,12,14,4,8,29,23,2,1,1,1,1.257,1.867,1,"gul","26_28",2,1,1,"Left_lead","Female","Female",0,0.24826527819385,1.05159906672844,0.0515990667284407,2,1.14507153103586,2,1,"left"
"696","26_1",64,"26","Female",24,"Stim\r15y17g24b30.jpeg","Stim\r06y19g29b08.jpeg",15,6,17,19,24,29,30,8,2,1,1,1,1.43,2.663,1,"gul","26_28",2,1,1,"Left_lead","Female","Female",0,0.269106691624955,1.09686149489943,0.096861494899432,2,1.14507153103586,2,1,"left"
"701","26_1",75,"26","Female",24,"Stim\r05y40g33b16.jpeg","Stim\r06y19g29b08.jpeg",5,6,40,19,33,29,16,8,-1,1,1,0,1.051,3.341,1,"grøn","26_28",-4,0,1,"Left_lead","Female","Female",1,0.20915463374447,0.988060176813897,-0.0119398231861026,1,-0.839719122759632,1,0,"left"
"702","26_1",78,"26","Female",24,"Stim\r20y14g02b19.jpeg","Stim\r11y14g08b23.jpeg",20,11,14,14,2,8,19,23,1,1,1,1,0.842,2.03,1,"grøn","26_28",6,1,1,"Left_lead","Female","Female",0,0.176197097780175,0.947502505864086,-0.0524974941359141,1,-0.839719122759632,1,0,"left"
"704","26_1",83,"26","Female",24,"Stim\r08y23g10b29.jpeg","Stim\r11y14g08b23.jpeg",8,11,23,14,10,8,29,23,1,-1,0,1,2.202,1.698,1,"grøn","26_28",-2,1,0,"Left_lead","Female","Female",1,0.162541538394365,0.828410378297477,-0.171589621702523,1,-0.839719122759632,1,0,"left"
"707","30_1",15,"30","Female",24,"Stim\r17y11g38b07.jpeg","Stim\r21y24g16b04.jpeg",17,21,11,24,38,16,7,4,-2,1,0,1,4.56,2.787,1,"rød","30_31",4,0,1,"Left_lead","Female","Male",1,0.24355198093955,1.04382695472431,0.0438269547243144,2,0.158113883008419,0.5,-0.5,"left"
"714","30_1",29,"30","Female",24,"Stim\r13y21g23b09.jpeg","Stim\r06y19g29b08.jpeg",13,6,21,19,23,29,9,8,2,1,0,0,3.323,3.684,1,"blå","30_31",-1,1,1,"Left_lead","Female","Male",0,0.23408382391997,0.964959189608161,-0.0350408103918395,2,0.158113883008419,2,1,"left"
"720","30_1",35,"30","Female",24,"Stim\r10y13g07b36.jpeg","Stim\r11y26g25b38.jpeg",10,11,13,26,7,25,36,38,2,-1,1,0,3.127,4.829,1,"blå","30_31",2,1,0,"Left_lead","Female","Male",1,0.160457454696405,0.892581157113789,-0.107418842886211,2,0.158113883008419,1,0,"left"
"721","30_1",39,"30","Female",24,"Stim\r17y20g40b07.jpeg","Stim\r16y09g06b10.jpeg",17,16,20,9,40,6,7,10,2,-1,1,0,2.973,3.468,1,"blå","30_31",3,1,0,"Left_lead","Female","Male",1,0.15087063119509,0.991124475988221,-0.00887552401177882,2,0.158113883008419,0.666666666666667,-0.333333333333333,"left"
"722","30_1",42,"30","Female",24,"Stim\r14y20g16b10.jpeg","Stim\r09y15g18b07.jpeg",14,9,20,15,16,18,10,7,-2,1,1,0,1.606,4.664,1,"blå","30_31",-3,0,1,"Left_lead","Female","Male",1,0.166231012989016,1.01453746242196,0.0145374624219596,2,0.158113883008419,0.666666666666667,-0.333333333333333,"left"
"723","30_1",43,"30","Female",24,"Stim\r06y14g31b25.jpeg","Stim\r09y17g32b21.jpeg",6,9,14,17,31,32,25,21,2,-1,0,1,5.1,9.659,1,"blå","30_31",-4,1,0,"Left_lead","Female","Male",1,0.166045544864075,0.985195621033622,-0.0148043789663784,2,0.158113883008419,0.666666666666667,-0.333333333333333,"left"
"728","30_1",50,"30","Female",24,"Stim\r21y24g16b04.jpeg","Stim\r15y16g12b03.jpeg",21,15,24,16,16,12,4,3,2,-1,0,1,2.234,3.8,1,"gul","30_31",-8,1,0,"Left_lead","Female","Male",1,0.1841565987635,1.01396767451905,0.0139676745190476,2,0.158113883008419,1,0,"left"
"729","30_1",52,"30","Female",24,"Stim\r16y21g04b04.jpeg","Stim\r14y20g16b10.jpeg",16,14,21,20,4,16,4,10,2,-1,0,1,2.152,4.77,1,"gul","30_31",-1,1,0,"Left_lead","Female","Male",1,0.15004237319138,0.819839645311876,-0.180160354688124,2,0.158113883008419,0.666666666666667,-0.333333333333333,"left"
"730","30_1",54,"30","Female",24,"Stim\r10y03g03b07.jpeg","Stim\r22y02g34b05.jpeg",10,22,3,2,3,34,7,5,-2,1,1,0,1.719,5.633,1,"gul","30_31",-1,0,1,"Left_lead","Female","Male",1,0.167456994675275,0.927751490310445,-0.0722485096895554,2,0.158113883008419,1,0,"left"
"731","30_1",59,"30","Female",24,"Stim\r13y21g23b09.jpeg","Stim\r08y23g10b29.jpeg",13,8,21,23,23,10,9,29,-2,1,0,1,3.69,5.888,1,"gul","30_31",2,0,1,"Left_lead","Female","Male",1,0.169197761592243,0.911951221932377,-0.088048778067623,2,0.158113883008419,1,0,"left"
"733","30_1",62,"30","Female",24,"Stim\r13y33g08b23.jpeg","Stim\r10y37g07b02.jpeg",13,10,33,37,8,7,23,2,2,-1,1,0,2.658,3.24,1,"gul","30_31",4,1,0,"Left_lead","Female","Male",1,0.20413585839285,0.938463441120114,-0.0615365588798861,2,0.158113883008419,0.666666666666667,-0.333333333333333,"left"
"734","30_1",65,"30","Female",24,"Stim\r10y02g36b05.jpeg","Stim\r21y03g15b37.jpeg",10,21,2,3,36,15,5,37,3,-1,1,0,2.359,6.742,1,"gul","30_31",1,1,0,"Left_lead","Female","Male",1,0.20235920858757,0.929724345066675,-0.0702756549333247,3,2.26629898978734,1.5,0.5,"left"
"737","30_1",72,"30","Female",24,"Stim\r11y14g08b23.jpeg","Stim\r12y07g07b17.jpeg",11,12,14,7,8,7,23,17,2,-1,0,1,2.044,3.256,1,"gul","30_31",-7,1,0,"Left_lead","Female","Male",1,0.21851435010348,1.03430003438651,0.0343000343865132,2,0.158113883008419,0.666666666666667,-0.333333333333333,"left"
"738","30_1",82,"30","Female",24,"Stim\r07y14g27b22.jpeg","Stim\r06y14g31b25.jpeg",7,6,14,14,27,31,22,25,2,-1,1,0,3.745,3.446,1,"grøn","30_31",4,1,0,"Left_lead","Female","Male",1,0.22980262664697,1.16260723551998,0.162607235519981,2,0.158113883008419,1,0,"left"
"739","30_1",85,"30","Female",24,"Stim\r10y37g07b02.jpeg","Stim\r11y14g08b23.jpeg",10,11,37,14,7,8,2,23,-1,1,0,1,1.155,3.068,1,"grøn","30_31",1,0,1,"Left_lead","Female","Male",1,0.182472739159417,1.02616073011584,0.0261607301158362,1,-1.9500712237705,1,0,"left"
"747","29_2",16,"29","Male",23,"Stim\r21y03g15b37.jpeg","Stim\r22y02g34b05.jpeg",21,22,3,2,15,34,37,5,3,-1,1,0,1.891,1.414,2,"rød","29_31",1,1,0,"Left_lead","Male","Male",1,0.222439048764459,0.977396051601257,-0.0226039483987426,3,0.254588394565053,1.5,0.5,"left"
"748","29_2",19,"29","Male",23,"Stim\r20y14g02b19.jpeg","Stim\r21y01g04b27.jpeg",20,21,14,1,2,4,19,27,-4,-1,0,0,1.923,1.613,2,"rød","29_31",1,0,0,"Left_lead","Male","Male",0,0.2320073734164,0.961386945471679,-0.0386130545283208,4,1.24465437342915,2,1,"left"
"752","29_2",25,"29","Male",23,"Stim\r12y07g07b17.jpeg","Stim\r17y22g16b15.jpeg",12,17,7,22,7,16,17,15,2,-1,0,1,1.803,1.546,2,"blå","29_31",-2,1,0,"Left_lead","Male","Male",1,0.270672287668402,1.00073839483516,0.000738394835162026,2,-0.735477584299042,0.666666666666667,-0.333333333333333,"left"
"755","29_2",29,"29","Male",23,"Stim\r18y19g14b27.jpeg","Stim\r11y10g06b19.jpeg",18,11,19,10,14,6,27,19,-4,-1,1,1,1.514,1.546,2,"blå","29_31",-8,0,0,"Left_lead","Male","Male",0,0.243499057718342,1.00112095691528,0.00112095691527614,4,1.24465437342915,4,3,"left"
"756","29_2",31,"29","Male",23,"Stim\r15y16g12b03.jpeg","Stim\r22y23g20b06.jpeg",15,22,16,23,12,20,3,6,1,-1,1,0,1.549,1.632,2,"blå","29_31",3,1,0,"Left_lead","Male","Male",1,0.212318818543426,0.936913579406709,-0.0630864205932912,1,-1.72554356316314,0.333333333333333,-0.666666666666667,"left"
"758","29_2",35,"29","Male",23,"Stim\r09y07g06b09.jpeg","Stim\r22y35g09b11.jpeg",9,22,7,35,6,9,9,11,3,1,1,1,1.617,1.944,2,"blå","29_31",2,1,1,"Left_lead","Male","Male",0,0.181091338604986,1.0009108527565,0.000910852756498493,3,0.254588394565053,1,0,"left"
"759","29_2",36,"29","Male",23,"Stim\r03y06g12b09.jpeg","Stim\r22y02g34b05.jpeg",3,22,6,2,12,34,9,5,2,-1,0,1,1.227,2.712,2,"blå","29_31",-4,1,0,"Left_lead","Male","Male",1,0.174749921958864,1.07822409596513,0.0782240959651286,2,-0.735477584299042,1,0,"left"
"767","29_2",55,"29","Male",23,"Stim\r09y06g26b32.jpeg","Stim\r05y09g02b34.jpeg",9,5,6,9,26,2,32,34,4,1,1,1,1.657,1.432,2,"gul","29_31",3,1,1,"Left_lead","Male","Male",0,0.18325141494291,1.02199098921624,0.0219909892162431,4,1.24465437342915,1.33333333333333,0.333333333333333,"left"
"768","29_2",63,"29","Male",23,"Stim\r09y15g18b07.jpeg","Stim\r09y17g32b21.jpeg",9,9,15,17,18,32,7,21,4,1,1,1,2.006,1.915,2,"gul","29_31",2,1,1,"Left_lead","Male","Male",0,0.24712002295315,1.03847331338106,0.0384733133810604,4,1.24465437342915,1.33333333333333,0.333333333333333,"left"
"769","29_2",64,"29","Male",23,"Stim\r14y20g16b10.jpeg","Stim\r13y24g05b28.jpeg",14,13,20,24,16,5,10,28,2,-1,1,0,1.675,1.363,2,"gul","29_31",4,1,0,"Left_lead","Male","Male",1,0.2465929791526,0.993500188007485,-0.00649981199251504,2,-0.735477584299042,0.666666666666667,-0.333333333333333,"left"
"770","29_2",67,"29","Male",23,"Stim\r05y09g02b34.jpeg","Stim\r14y08g21b39.jpeg",5,14,9,8,2,21,34,39,3,-1,0,1,1.468,1.732,2,"gul","29_31",-1,1,0,"Left_lead","Male","Male",1,0.21221484615865,0.847599967547129,-0.152400032452871,3,0.254588394565053,0.75,-0.25,"left"
"771","29_2",68,"29","Male",23,"Stim\r09y17g32b21.jpeg","Stim\r06y14g31b25.jpeg",9,6,17,14,32,31,21,25,3,1,0,0,1.493,1.295,2,"gul","29_31",-3,1,1,"Left_lead","Male","Male",0,0.2076479847147,0.809402154701064,-0.190597845298936,3,0.254588394565053,1,0,"left"
"777","29_2",80,"29","Male",23,"Stim\r07y02g03b06.jpeg","Stim\r03y11g01b26.jpeg",7,3,2,11,3,1,6,26,-4,-1,1,1,2.197,1.763,2,"grøn","29_31",-2,0,0,"Left_lead","Male","Male",0,0.199182044496935,1.02857218450255,0.0285721845025488,4,1.24465437342915,1.33333333333333,0.333333333333333,"left"
"779","29_2",88,"29","Male",23,"Stim\r17y22g16b15.jpeg","Stim\r12y12g14b26.jpeg",17,12,22,12,16,14,15,26,2,1,0,0,1.108,3.77,2,"grøn","29_31",-2,1,1,"Left_lead","Male","Male",0,0.22852082763537,0.969829420459289,-0.0301705795407113,2,-0.735477584299042,2,1,"left"
"780","29_2",94,"29","Male",23,"Stim\r06y19g29b08.jpeg","Stim\r04y28g27b06.jpeg",6,4,19,28,29,27,8,6,2,-1,0,1,0.877,1.384,2,"grøn","29_31",-2,1,0,"Left_lead","Male","Male",1,0.27408925304922,1.08889215565669,0.088892155656686,2,-0.735477584299042,0.666666666666667,-0.333333333333333,"left"
"783","29_1",20,"29","Male",23,"Stim\r15y17g24b30.jpeg","Stim\r08y09g09b11.jpeg",15,8,17,9,24,9,30,11,4,-1,0,1,2.099,2.144,1,"rød","29_32",-7,1,0,"Left_lead","Male","Female",1,0.246440984618165,1.0467774306852,0.0467774306852027,4,1.31417111385123,1.33333333333333,0.333333333333333,"left"
"786","29_1",25,"29","Male",23,"Stim\r09y02g05b02.jpeg","Stim\r08y23g10b29.jpeg",9,8,2,23,5,10,2,29,2,-1,0,1,2.502,3.013,1,"rød","29_32",-1,1,0,"Left_lead","Male","Female",1,0.264369211639681,0.972815040468069,-0.0271849595319307,2,-0.535403046383835,0.5,-0.5,"left"
"789","29_1",28,"29","Male",23,"Stim\r09y06g26b32.jpeg","Stim\r11y13g22b35.jpeg",9,11,6,13,26,22,32,35,-1,1,0,1,2.363,2.492,1,"blå","29_32",3,0,1,"Left_lead","Male","Female",1,0.24161501841815,0.943883745448063,-0.0561162545519373,1,-1.46019012650137,0.25,-0.75,"left"
"790","29_1",29,"29","Male",23,"Stim\r11y14g08b23.jpeg","Stim\r21y01g04b27.jpeg",11,21,14,1,8,4,23,27,4,1,1,1,1.94,1.511,1,"blå","29_32",4,1,1,"Left_lead","Male","Female",0,0.233152200809482,0.949727502582413,-0.0502724974175871,4,1.31417111385123,1.33333333333333,0.333333333333333,"left"
"793","29_1",32,"29","Male",23,"Stim\r18y19g14b27.jpeg","Stim\r06y14g31b25.jpeg",18,6,19,14,14,31,27,25,-2,-1,1,1,2.143,2.876,1,"blå","29_32",-2,0,0,"Left_lead","Male","Female",0,0.2185076620186,0.94528611093303,-0.0547138890669696,2,-0.535403046383835,0.666666666666667,-0.333333333333333,"left"
"795","29_1",40,"29","Male",23,"Stim\r07y02g03b06.jpeg","Stim\r15y16g12b03.jpeg",7,15,2,16,3,12,6,3,2,-1,0,1,1.802,1.485,1,"blå","29_32",-3,1,0,"Left_lead","Male","Female",1,0.157394141321229,1.00008501296033,8.50129603264804e-05,2,-0.535403046383835,2,1,"left"
"796","29_1",48,"29","Male",23,"Stim\r06y36g16b14.jpeg","Stim\r04y39g24b15.jpeg",6,4,36,39,16,24,14,15,-4,1,0,1,2.461,1.675,1,"blå","29_32",1,0,1,"Left_lead","Male","Female",1,0.19327578957021,1.00036475517972,0.000364755179721454,4,1.31417111385123,1.33333333333333,0.333333333333333,"left"
"797","29_1",50,"29","Male",23,"Stim\r08y23g10b29.jpeg","Stim\r14y20g16b10.jpeg",8,14,23,20,10,16,29,10,2,1,0,0,1.708,1.893,1,"gul","29_32",-3,1,1,"Left_lead","Male","Female",0,0.19353092858537,1.08063938616285,0.08063938616285,2,-0.535403046383835,1,0,"left"
"799","29_1",59,"29","Male",23,"Stim\r21y03g15b37.jpeg","Stim\r09y06g26b32.jpeg",21,9,3,6,15,26,37,32,3,1,1,1,1.342,1.448,1,"gul","29_32",3,1,1,"Left_lead","Male","Female",0,0.199273109035699,1.0697947853759,0.0697947853758984,3,0.389384033733698,1.5,0.5,"left"
"802","29_1",64,"29","Male",23,"Stim\r08y09g09b11.jpeg","Stim\r07y06g08b05.jpeg",8,7,9,6,9,8,11,5,-2,1,1,0,1.766,4.396,1,"gul","29_32",-3,0,1,"Left_lead","Male","Female",1,0.27265515453835,1.10084139039306,0.100841390393055,2,-0.535403046383835,1,0,"left"
"805","29_1",71,"29","Male",23,"Stim\r15y16g12b03.jpeg","Stim\r06y14g31b25.jpeg",15,6,16,14,12,31,3,25,2,-1,0,1,2.83,2.163,1,"gul","29_32",-2,1,0,"Left_lead","Male","Female",1,0.22293418782804,0.999535214815737,-0.000464785184263294,2,-0.535403046383835,0.5,-0.5,"left"
"808","29_1",79,"29","Male",23,"Stim\r07y14g27b22.jpeg","Stim\r04y39g24b15.jpeg",7,4,14,39,27,24,22,15,3,1,0,0,1.715,2.107,1,"grøn","29_32",-3,1,1,"Left_lead","Male","Female",0,0.19935106869066,1.05378929680026,0.0537892968002562,3,0.389384033733698,0.75,-0.25,"left"
"810","29_1",80,"29","Male",23,"Stim\r14y10g15b15.jpeg","Stim\r15y05g12b10.jpeg",14,15,10,5,15,12,15,10,1,1,0,0,1.994,5.364,1,"grøn","29_32",-3,1,1,"Left_lead","Male","Female",0,0.210220094143285,1.08483044976365,0.0848304497636532,1,-1.46019012650137,1,0,"left"
"813","29_1",84,"29","Male",23,"Stim\r19y10g06b15.jpeg","Stim\r12y07g07b17.jpeg",19,12,10,7,6,7,15,17,-1,1,0,1,3.816,4.146,1,"grøn","29_32",1,0,1,"Left_lead","Male","Female",1,0.1901612725299,0.968589696710091,-0.0314103032899092,1,-1.46019012650137,1,0,"left"
"816","29_1",91,"29","Male",23,"Stim\r04y28g27b06.jpeg","Stim\r09y15g18b07.jpeg",4,9,28,15,27,18,6,7,3,-1,0,1,1.696,2.015,1,"grøn","29_32",-9,1,0,"Left_lead","Male","Female",1,0.25755326795237,1.04820495437085,0.0482049543708469,3,0.389384033733698,0.75,-0.25,"left"
"821","30_2",12,"30","Female",24,"Stim\r17y22g16b15.jpeg","Stim\r10y13g07b36.jpeg",17,10,22,13,16,7,15,36,-1,1,1,0,1.7,4.575,2,"rød","30_32",-7,0,1,"Left_lead","Female","Female",1,0.195923078527572,0.956150379476291,-0.0438496205237091,1,-1.39044357430761,1,0,"left"
"823","30_2",16,"30","Female",24,"Stim\r05y28g23b30.jpeg","Stim\r03y06g12b09.jpeg",5,3,28,6,23,12,30,9,-2,1,1,0,1.549,4.219,2,"rød","30_32",-2,0,1,"Left_lead","Female","Female",1,0.21785899622066,0.945238709150376,-0.054761290849624,2,0.695221787153807,1,0,"left"
"824","30_2",19,"30","Female",24,"Stim\r18y13g28b06.jpeg","Stim\r17y20g40b07.jpeg",18,17,13,20,28,40,6,7,-1,1,1,0,2.586,1.856,2,"rød","30_32",-1,0,1,"Left_lead","Female","Female",1,0.22967502482967,0.933841868362812,-0.0661581316371883,1,-1.39044357430761,0.5,-0.5,"left"
"825","30_2",27,"30","Female",24,"Stim\r15y16g12b03.jpeg","Stim\r22y23g20b06.jpeg",15,22,16,23,12,20,3,6,-2,1,0,1,1.501,6.231,2,"blå","30_32",3,0,1,"Left_lead","Female","Female",1,0.242864516840299,0.966091961568044,-0.0339080384319564,2,0.695221787153807,1,0,"left"
"827","30_2",33,"30","Female",24,"Stim\r20y14g02b19.jpeg","Stim\r13y33g08b23.jpeg",20,13,14,33,2,8,19,23,-1,1,0,1,1.958,1.649,2,"blå","30_32",4,0,1,"Left_lead","Female","Female",1,0.200304521633255,0.921596304577997,-0.0784036954220033,1,-1.39044357430761,0.5,-0.5,"left"
"830","30_2",41,"30","Female",24,"Stim\r11y14g08b23.jpeg","Stim\r06y14g31b25.jpeg",11,6,14,14,8,31,23,25,2,-1,1,0,3.564,2.036,2,"blå","30_32",2,1,0,"Left_lead","Female","Female",1,0.1568928370198,0.93229732555013,-0.0677026744498699,2,0.695221787153807,0.5,-0.5,"left"
"832","30_2",50,"30","Female",24,"Stim\r17y11g38b07.jpeg","Stim\r06y14g31b25.jpeg",17,6,11,14,38,31,7,25,-2,1,0,1,1.82,1.511,2,"gul","30_32",3,0,1,"Left_lead","Female","Female",1,0.151558930458,0.803936960323951,-0.196063039676049,2,0.695221787153807,0.5,-0.5,"left"
"833","30_2",52,"30","Female",24,"Stim\r09y17g32b21.jpeg","Stim\r18y19g14b27.jpeg",9,18,17,19,32,14,21,27,2,-1,1,0,2.232,3.334,2,"gul","30_32",2,1,0,"Left_lead","Female","Female",1,0.1516692671309,0.816409918995237,-0.183590081004763,2,0.695221787153807,1,0,"left"
"836","30_2",62,"30","Female",24,"Stim\r08y23g10b29.jpeg","Stim\r18y19g14b27.jpeg",8,18,23,19,10,14,29,27,2,-1,0,1,2.097,4.827,2,"gul","30_32",-4,1,0,"Left_lead","Female","Female",1,0.19652239263375,0.855622242588906,-0.144377757411094,2,0.695221787153807,1,0,"left"
"837","30_2",63,"30","Female",24,"Stim\r02y10g14b11.jpeg","Stim\r11y14g08b23.jpeg",2,11,10,14,14,8,11,23,-2,1,0,1,2.023,1.667,2,"gul","30_32",4,0,1,"Left_lead","Female","Female",1,0.20196043505845,0.847122728073032,-0.152877271926968,2,0.695221787153807,0.666666666666667,-0.333333333333333,"left"
"838","30_2",69,"30","Female",24,"Stim\r09y02g05b02.jpeg","Stim\r20y04g39b23.jpeg",9,20,2,4,5,39,2,23,1,1,1,1,4.001,3.992,2,"gul","30_32",2,1,1,"Left_lead","Female","Female",0,0.19981136101325,0.88831969559757,-0.11168030440243,1,-1.39044357430761,1,0,"left"
"839","30_2",71,"30","Female",24,"Stim\r13y33g08b23.jpeg","Stim\r06y36g16b14.jpeg",13,6,33,36,8,16,23,14,-1,1,0,1,1.804,3.931,2,"gul","30_32",3,0,1,"Left_lead","Female","Female",1,0.208728513575413,0.941050912737285,-0.058949087262715,1,-1.39044357430761,1,0,"left"
"844","30_2",85,"30","Female",24,"Stim\r17y12g19b18.jpeg","Stim\r14y20g16b10.jpeg",17,14,12,20,19,16,18,10,-2,1,1,0,2.919,2.203,2,"grøn","30_32",-3,0,1,"Left_lead","Female","Female",1,0.16048434999935,0.906477154454937,-0.0935228455450627,2,0.695221787153807,1,0,"left"
"845","30_2",89,"30","Female",24,"Stim\r22y23g20b06.jpeg","Stim\r21y24g16b04.jpeg",22,21,23,24,20,16,6,4,1,-1,0,1,1.678,3.262,2,"grøn","30_32",-4,1,0,"Left_lead","Female","Female",1,0.236317958585075,0.953437579206818,-0.0465624207931822,1,-1.39044357430761,1,0,"left"
"847","30_2",90,"30","Female",24,"Stim\r10y07g11b10.jpeg","Stim\r15y16g12b03.jpeg",10,15,7,16,11,12,10,3,2,-1,1,0,2.268,1.583,2,"grøn","30_32",1,1,0,"Left_lead","Female","Female",1,0.22982948907445,0.873329319751598,-0.126670680248402,2,0.695221787153807,0.5,-0.5,"left"
"849","33_1",10,"33","Male",24,"Stim\r10y07g11b10.jpeg","Stim\r12y07g07b17.jpeg",10,12,7,7,11,7,10,17,2,1,1,1,3.402,5.18,1,"rød","33_35",2,1,1,"Left_lead","Male","Male",0,0.226732937680797,0.998984391472487,-0.00101560852751337,2,0,2,1,"left"
"850","33_1",11,"33","Male",24,"Stim\r22y02g34b05.jpeg","Stim\r19y10g06b15.jpeg",22,19,2,10,34,6,5,15,-2,-1,1,1,2.235,7.379,1,"rød","33_35",-3,0,0,"Left_lead","Male","Male",0,0.196579170766155,1.00223394354353,0.0022339435435339,2,0,1,0,"left"
"855","33_1",22,"33","Male",24,"Stim\r04y28g27b06.jpeg","Stim\r05y40g33b16.jpeg",4,5,28,40,27,33,6,16,-2,-1,0,0,2.969,2.911,1,"rød","33_35",1,0,0,"Left_lead","Male","Male",0,0.258012709391233,0.99871554533086,-0.00128445466913996,2,0,2,1,"left"
"856","33_1",25,"33","Male",24,"Stim\r10y37g07b02.jpeg","Stim\r04y39g24b15.jpeg",10,4,37,39,7,24,2,15,-2,1,1,0,2.002,4.919,1,"rød","33_35",-6,0,1,"Left_lead","Male","Male",1,0.269595249643035,1.00308972737249,0.00308972737248636,2,0,1,0,"left"
"858","33_1",32,"33","Male",24,"Stim\r14y10g15b15.jpeg","Stim\r12y09g30b18.jpeg",14,12,10,9,15,30,15,18,3,-1,1,0,2.792,5.185,1,"blå","33_35",3,1,0,"Left_lead","Male","Male",1,0.22926220841,0.994778193196335,-0.00522180680366513,3,1.26929551764398,1.5,0.5,"left"
"859","33_1",33,"33","Male",24,"Stim\r13y21g23b09.jpeg","Stim\r22y35g09b11.jpeg",13,22,21,35,23,9,9,11,-2,-1,0,0,2.206,2.835,1,"blå","33_35",2,0,0,"Left_lead","Male","Male",0,0.220249155458889,0.998757495840657,-0.00124250415934346,2,0,2,1,"left"
"862","33_1",40,"33","Male",24,"Stim\r16y21g04b04.jpeg","Stim\r09y02g05b02.jpeg",16,9,21,2,4,5,4,2,-1,-1,1,1,2.668,3.833,1,"blå","33_35",-2,0,0,"Left_lead","Male","Male",0,0.159834855734585,1.00045633448133,0.00045633448132798,1,-1.26929551764398,1,0,"left"
"866","33_1",47,"33","Male",24,"Stim\r14y08g21b39.jpeg","Stim\r10y13g07b36.jpeg",14,10,8,13,21,7,39,36,-3,1,1,0,1.614,5.233,1,"blå","33_35",-3,0,1,"Left_lead","Male","Male",1,0.206105329892305,1.034996032985,0.0349960329849954,3,1.26929551764398,0.75,-0.25,"left"
"867","33_1",48,"33","Male",24,"Stim\r22y23g20b06.jpeg","Stim\r16y21g04b04.jpeg",22,16,23,21,20,4,6,4,-1,-1,1,1,1.985,4.796,1,"blå","33_35",-2,0,0,"Left_lead","Male","Male",0,0.199608491407135,1.07010035921426,0.0701003592142575,1,-1.26929551764398,1,0,"left"
