"","SubjectID_right_unique","Trial_right","SubjectID_left_unique","Trial_left","SubjectID_left","SubjectID_right","Gender_left","Gender_right","Age_left","Age_right","Image_1","Image_2","Prop_red_image_1","Prop_red_image_2","Prop_yellow_image_1","Prop_yellow_image_2","Prop_green_image_1","Prop_green_image_2","Prop_blue_image_1","Prop_blue_image_2","Response_left","Response_right","Joint_left","Joint_right","Correct_left","Correct_right","Correct_joint","RT_left","RT_right","RT_joint_left","RT_joint_right","Round","Block","group_id","diff","response_right_dummy","response_left_dummy","response_joint_dummy","chosen_leader","Leader_gender","Follower_gender","leader_behavior","Sensitivity_roll_left","Sensitivity_roll_right","skill_dif_roll","skill_dif_roll_c","Response_left_abs","Response_right_abs","z_Response_left_abs","z_Response_right_abs","conf_dif","conf_dif_c"
"918","36_1",30,"34_1",30,"34",36,"Female","Female",23,24,"Stim\r22y35g09b11.jpeg","Stim\r15y16g12b03.jpeg",22,15,35,16,9,12,11,3,3,-2,0,1,0,1,0,1.809,2.053,0,2.562,1,"blå","34_36",-8,0,1,1,"Right_lead","Female","Female","surrender",0.232881139847045,0.23807937255537,1.02232139842556,0.0223213984255624,3,2,0.805827795663156,-0.322004093055819,0.666666666666667,-0.333333333333333
"919","36_1",33,"34_1",33,"34",36,"Female","Female",23,24,"Stim\r09y17g32b21.jpeg","Stim\r20y04g39b23.jpeg",9,20,17,4,32,39,21,23,3,-1,0,1,1,0,1,1.299,1.844,0,1.496,1,"blå","34_36",2,0,1,1,"Right_lead","Female","Female","surrender",0.21900446550733,0.222088685303017,1.01408290825734,0.0140829082573377,3,1,0.805827795663156,-1.43112930247031,0.333333333333333,-0.666666666666667
"920","36_1",37,"34_1",37,"34",36,"Female","Female",23,24,"Stim\r21y03g15b37.jpeg","Stim\r14y08g21b39.jpeg",21,14,3,8,15,21,37,39,2,-3,0,-1,1,0,0,1.905,1.469,0,1.926,1,"blå","34_36",2,0,1,0,"Right_lead","Female","Female","stick",0.163052419550111,0.16406470565511,1.00620834764545,0.00620834764545086,2,3,-0.508943870945151,0.787121116358668,1.5,0.5
"921","36_1",4,"34_1",4,"34",36,"Female","Female",23,24,"Stim\r09y02g05b02.jpeg","Stim\r10y02g36b05.jpeg",9,10,2,2,5,36,2,5,1,-2,0,-1,1,0,0,4.276,3.413,0,4.845,1,"rød","34_36",1,0,1,0,"Right_lead","Female","Female","stick",NA,NA,NA,NA,1,2,-1.82371553755346,-0.322004093055819,2,1
"922","36_1",43,"34_1",43,"34",36,"Female","Female",23,24,"Stim\r21y24g16b04.jpeg","Stim\r15y16g12b03.jpeg",21,15,24,16,16,12,4,3,3,-3,0,1,0,1,0,1.886,1.315,0,6.076,1,"blå","34_36",-1,0,1,1,"Right_lead","Female","Female","surrender",0.15391939286241,0.1639592928798,1.06522829794661,0.0652282979466061,3,3,0.805827795663156,0.787121116358668,1,0
"923","36_1",48,"34_1",48,"34",36,"Female","Female",23,24,"Stim\r12y07g07b17.jpeg","Stim\r19y10g06b15.jpeg",12,19,7,10,7,6,17,15,2,-2,-1,0,0,1,1,3.565,2.377,2.497,0,1,"blå","34_36",-2,0,1,0,"Left_lead","Female","Female","surrender",0.179572828686635,0.1913990686337,0.938211611835489,-0.0617883881645113,2,2,-0.508943870945151,-0.322004093055819,1,0
"924","36_1",52,"34_1",52,"34",36,"Female","Female",23,24,"Stim\r10y03g03b07.jpeg","Stim\r09y06g26b32.jpeg",10,9,3,6,3,26,7,32,-2,2,1,0,0,1,1,2.338,1.968,7.727,0,1,"gul","34_36",3,1,0,1,"Left_lead","Female","Female","surrender",0.17441205397833,0.18175684243511,0.95959003051342,-0.0404099694865804,2,2,-0.508943870945151,-0.322004093055819,1,0
"925","36_1",53,"34_1",53,"34",36,"Female","Female",23,24,"Stim\r13y24g05b28.jpeg","Stim\r19y15g35b05.jpeg",13,19,24,15,5,35,28,5,3,-2,0,1,0,1,0,1.853,1.532,0,2.927,1,"gul","34_36",-9,0,1,1,"Right_lead","Female","Female","surrender",0.178027828901195,0.1831880438792,1.02898544014076,0.0289854401407597,3,2,0.805827795663156,-0.322004093055819,0.666666666666667,-0.333333333333333
"926","36_1",58,"34_1",58,"34",36,"Female","Female",23,24,"Stim\r10y13g07b36.jpeg","Stim\r19y15g35b05.jpeg",10,19,13,15,7,35,36,5,3,-4,-1,0,1,0,0,1.324,1.62,2.796,0,1,"gul","34_36",2,0,1,0,"Left_lead","Female","Female","surrender",0.180439314151924,0.18123746126605,0.995596125058525,-0.00440387494147454,3,4,0.805827795663156,1.89624632577316,0.75,-0.25
"927","36_1",6,"34_1",6,"34",36,"Female","Female",23,24,"Stim\r09y07g06b09.jpeg","Stim\r11y26g25b38.jpeg",9,11,7,26,6,25,9,38,1,-2,-1,0,1,0,0,3.951,2.447,14.002,0,1,"rød","34_36",2,0,1,0,"Left_lead","Female","Female","surrender",NA,NA,NA,NA,1,2,-1.82371553755346,-0.322004093055819,0.5,-0.5
"928","36_1",60,"34_1",60,"34",36,"Female","Female",23,24,"Stim\r17y20g40b07.jpeg","Stim\r08y23g10b29.jpeg",17,8,20,23,40,10,7,29,-3,1,0,-1,0,1,0,2.579,2.292,0,1.295,1,"gul","34_36",3,1,0,0,"Right_lead","Female","Female","surrender",0.191559390111621,0.191050277445268,0.997342272461526,-0.00265772753847415,3,1,0.805827795663156,-1.43112930247031,0.333333333333333,-0.666666666666667
"929","36_1",67,"34_1",67,"34",36,"Female","Female",23,24,"Stim\r17y22g16b15.jpeg","Stim\r21y31g06b08.jpeg",17,21,22,31,16,6,15,8,3,-2,0,-1,1,0,0,3.321,2.795,0,7.601,1,"gul","34_36",9,0,1,0,"Right_lead","Female","Female","stick",0.246584241167365,0.24996297046805,1.0137021298875,0.0137021298874964,3,2,0.805827795663156,-0.322004093055819,0.666666666666667,-0.333333333333333
"930","36_1",68,"34_1",68,"34",36,"Female","Female",23,24,"Stim\r20y14g02b19.jpeg","Stim\r09y15g18b07.jpeg",20,9,14,15,2,18,19,7,4,-2,0,1,1,0,1,1.469,2.49,0,1.46,1,"gul","34_36",1,0,1,1,"Right_lead","Female","Female","surrender",0.25266237003555,0.25596456422442,1.01306959239085,0.013069592390847,4,2,2.12059946227146,-0.322004093055819,0.5,-0.5
"931","36_1",69,"34_1",69,"34",36,"Female","Female",23,24,"Stim\r15y17g24b30.jpeg","Stim\r20y14g02b19.jpeg",15,20,17,14,24,2,30,19,-2,2,1,0,1,0,0,3.177,1.371,8.675,0,1,"gul","34_36",-3,1,0,1,"Left_lead","Female","Female","surrender",0.226507246266605,0.2270091674712,0.997788982664506,-0.00221101733549445,2,2,-0.508943870945151,-0.322004093055819,1,0
"932","36_1",7,"34_1",7,"34",36,"Female","Female",23,24,"Stim\r10y27g22b14.jpeg","Stim\r07y14g27b22.jpeg",10,7,27,14,22,27,14,22,-2,2,0,1,1,0,0,2.308,2.687,0,3.844,1,"rød","34_36",-3,1,0,1,"Right_lead","Female","Female","stick",NA,NA,NA,NA,2,2,-0.508943870945151,-0.322004093055819,1,0
"933","36_1",71,"34_1",71,"34",36,"Female","Female",23,24,"Stim\r11y10g06b19.jpeg","Stim\r03y03g02b05.jpeg",11,3,10,3,6,2,19,5,-3,2,0,-1,1,0,1,1.769,2.148,0,1.629,1,"gul","34_36",-7,1,0,0,"Right_lead","Female","Female","surrender",0.22116443888319,0.219731636996045,0.993521553942486,-0.00647844605751358,3,2,0.805827795663156,-0.322004093055819,0.666666666666667,-0.333333333333333
"934","36_1",73,"34_1",73,"34",36,"Female","Female",23,24,"Stim\r09y15g18b07.jpeg","Stim\r12y12g14b26.jpeg",9,12,15,12,18,14,7,26,3,-2,0,1,0,1,0,2.948,2.111,0,2.165,1,"gul","34_36",-3,0,1,1,"Right_lead","Female","Female","surrender",0.206983206569595,0.207471113252255,1.00235722835077,0.00235722835077423,3,2,0.805827795663156,-0.322004093055819,0.666666666666667,-0.333333333333333
"935","36_1",74,"34_1",74,"34",36,"Female","Female",23,24,"Stim\r15y17g24b30.jpeg","Stim\r14y10g15b15.jpeg",15,14,17,10,24,15,30,15,2,-4,0,-1,0,1,1,2.412,1.502,0,1.262,1,"grøn","34_36",-9,0,1,0,"Right_lead","Female","Female","stick",0.202331735869552,0.201682450591543,0.996790986469727,-0.00320901353027292,2,4,-0.508943870945151,1.89624632577316,2,1
"936","36_1",77,"34_1",77,"34",36,"Female","Female",23,24,"Stim\r14y10g15b15.jpeg","Stim\r06y36g16b14.jpeg",14,6,10,36,15,16,15,14,-2,1,-1,0,0,1,0,2.009,2.355,3.712,0,1,"grøn","34_36",1,1,0,0,"Left_lead","Female","Female","stick",0.18959640714887,0.19012796029732,0.997204234728975,-0.00279576527102465,2,1,-0.508943870945151,-1.43112930247031,2,1
"937","36_1",78,"34_1",78,"34",36,"Female","Female",23,24,"Stim\r16y21g04b04.jpeg","Stim\r07y02g03b06.jpeg",16,7,21,2,4,3,4,6,-2,2,0,-1,1,0,1,2.71,2.589,0,4.542,1,"grøn","34_36",-1,1,0,0,"Right_lead","Female","Female","surrender",0.188058975113995,0.190878368791815,1.01499207190782,0.0149920719078203,2,2,-0.508943870945151,-0.322004093055819,1,0
"938","36_1",79,"34_1",79,"34",36,"Female","Female",23,24,"Stim\r05y28g23b30.jpeg","Stim\r15y17g24b30.jpeg",5,15,28,17,23,24,30,30,2,-4,-1,0,1,0,0,1.322,1.35,2.712,0,1,"grøn","34_36",1,0,1,0,"Left_lead","Female","Female","surrender",0.18958561096832,0.18975387447816,0.999113253891112,-0.000886746108888392,2,4,-0.508943870945151,1.89624632577316,0.5,-0.5
"939","36_1",83,"34_1",83,"34",36,"Female","Female",23,24,"Stim\r09y15g18b07.jpeg","Stim\r21y03g15b37.jpeg",9,21,15,3,18,15,7,37,2,-1,0,1,0,1,0,2.002,2.582,0,1.762,1,"grøn","34_36",-3,0,1,1,"Right_lead","Female","Female","surrender",0.18700165428104,0.19073257742365,1.01995128415818,0.0199512841581759,2,1,-0.508943870945151,-1.43112930247031,0.5,-0.5
"940","36_1",87,"34_1",87,"34",36,"Female","Female",23,24,"Stim\r05y40g33b16.jpeg","Stim\r10y02g36b05.jpeg",5,10,40,2,33,36,16,5,3,-3,-1,0,1,0,0,5.154,3.7,7.897,0,1,"grøn","34_36",3,0,1,0,"Left_lead","Female","Female","surrender",0.230373150389545,0.230537103638555,0.999288820556768,-0.000711179443232068,3,3,0.805827795663156,0.787121116358668,1,0
"941","36_1",9,"34_1",9,"34",36,"Female","Female",23,24,"Stim\r08y12g20b03.jpeg","Stim\r11y13g22b35.jpeg",8,11,12,13,20,22,3,35,2,-3,1,0,1,0,1,4.018,3.802,8.55,0,1,"rød","34_36",3,0,1,1,"Left_lead","Female","Female","stick",NA,NA,NA,NA,2,3,-0.508943870945151,0.787121116358668,0.666666666666667,-0.333333333333333
"942","36_1",92,"34_1",92,"34",36,"Female","Female",23,24,"Stim\r21y03g15b37.jpeg","Stim\r15y16g12b03.jpeg",21,15,3,16,15,12,37,3,-2,3,0,1,1,0,0,1.829,1.477,0,2.147,1,"grøn","34_36",-3,1,0,1,"Right_lead","Female","Female","stick",0.248483262148571,0.24961597593485,1.00455851141234,0.00455851141233699,2,3,-0.508943870945151,0.787121116358668,1.5,0.5
"943","36_2",15,"33_2",15,"33",36,"Male","Female",24,24,"Stim\r10y37g07b02.jpeg","Stim\r12y12g14b26.jpeg",10,12,37,12,7,14,2,26,3,-3,0,-1,1,0,0,1.369,1.565,0,4.998,2,"rød","33_36",2,0,1,0,"Right_lead","Female","Male","stick",0.23167836583035,0.230982068356192,0.996994551167251,-0.00300544883274889,3,3,0.987707249573338,1.70287466804702,1,0
"944","36_2",16,"33_2",16,"33",36,"Male","Female",24,24,"Stim\r10y13g07b36.jpeg","Stim\r14y10g15b15.jpeg",10,14,13,10,7,15,36,15,2,-2,0,1,1,0,1,1.467,1.928,0,6.33,2,"rød","33_36",4,0,1,1,"Right_lead","Female","Male","surrender",0.22878793213445,0.228275758345195,0.997761360118618,-0.00223863988138162,2,2,-0.211651553480001,0.387016970010687,1,0
"945","36_2",17,"33_2",17,"33",36,"Male","Female",24,24,"Stim\r05y28g23b30.jpeg","Stim\r08y23g10b29.jpeg",5,8,28,23,23,10,30,29,-2,1,-1,0,0,1,0,3.402,2.031,3.422,0,2,"rød","33_36",3,1,0,0,"Left_lead","Male","Female","stick",0.244067106323725,0.2440009727709,1.00027103807036,0.000271038070356777,2,1,-0.211651553480001,-0.928840728025648,2,1
"946","36_2",22,"33_2",22,"33",36,"Male","Female",24,24,"Stim\r14y08g21b39.jpeg","Stim\r10y03g03b07.jpeg",14,10,8,3,21,3,39,7,-3,2,0,-1,1,0,1,1.389,1.952,0,1.144,2,"rød","33_36",-4,1,0,0,"Right_lead","Female","Male","surrender",0.25831063508008,0.258296368213267,0.999944768565922,-5.52314340777071e-05,3,2,0.987707249573338,0.387016970010687,0.666666666666667,-0.333333333333333
"947","36_2",29,"33_2",29,"33",36,"Male","Female",24,24,"Stim\r08y12g20b03.jpeg","Stim\r03y03g02b05.jpeg",8,3,12,3,20,2,3,5,-2,3,1,0,0,1,1,2.586,1.199,2.167,0,2,"blå","33_36",2,1,0,1,"Left_lead","Male","Female","surrender",0.241359555026934,0.239173357798484,1.00914063860864,0.00914063860863612,2,3,-0.211651553480001,1.70287466804702,0.666666666666667,-0.333333333333333
"948","36_2",3,"33_2",3,"33",36,"Male","Female",24,24,"Stim\r15y05g12b10.jpeg","Stim\r12y07g16b25.jpeg",15,12,5,7,12,16,10,25,-2,1,-1,0,1,0,1,1.33,1.859,2.28,0,2,"rød","33_36",-3,1,0,0,"Left_lead","Male","Female","stick",NA,NA,NA,NA,2,1,-0.211651553480001,-0.928840728025648,2,1
"949","36_2",31,"33_2",31,"33",36,"Male","Female",24,24,"Stim\r10y13g07b36.jpeg","Stim\r09y06g26b32.jpeg",10,9,13,6,7,26,36,32,-3,2,0,-1,1,0,1,2.188,1.351,0,1.151,2,"blå","33_36",-4,1,0,0,"Right_lead","Female","Male","surrender",0.224323637278545,0.218922465533555,0.975922413658605,-0.0240775863413953,3,2,0.987707249573338,0.387016970010687,0.666666666666667,-0.333333333333333
"950","36_2",32,"33_2",32,"33",36,"Male","Female",24,24,"Stim\r20y14g02b19.jpeg","Stim\r14y10g15b15.jpeg",20,14,14,10,2,15,19,15,-2,1,-1,0,1,0,1,1.784,2.123,1.679,0,2,"blå","33_36",-4,1,0,0,"Left_lead","Male","Female","stick",0.23121986843445,0.22681146920085,1.01943640349905,0.0194364034990497,2,1,-0.211651553480001,-0.928840728025648,2,1
"951","36_2",34,"33_2",34,"33",36,"Male","Female",24,24,"Stim\r17y20g40b07.jpeg","Stim\r02y19g24b04.jpeg",17,2,20,19,40,24,7,4,-1,3,0,1,1,0,0,1.584,1.48,0,1.32,2,"blå","33_36",-3,1,0,1,"Right_lead","Female","Male","stick",0.20441093961395,0.20282309286805,0.992232085284189,-0.00776791471581117,1,3,-1.41101035653334,1.70287466804702,3,2
"952","36_2",35,"33_2",35,"33",36,"Male","Female",24,24,"Stim\r02y10g14b11.jpeg","Stim\r22y02g34b05.jpeg",2,22,10,2,14,34,11,5,-2,2,0,1,1,0,0,0.902,1.164,0,6.447,2,"blå","33_36",-6,1,0,1,"Right_lead","Female","Male","stick",0.18218447342179,0.1723451709851,0.945992640031896,-0.0540073599681036,2,2,-0.211651553480001,0.387016970010687,1,0
"953","36_2",38,"33_2",38,"33",36,"Male","Female",24,24,"Stim\r05y09g02b34.jpeg","Stim\r10y13g07b36.jpeg",5,10,9,13,2,7,34,36,-1,1,0,-1,0,1,0,4.012,2.523,0,6.5,2,"blå","33_36",2,1,0,0,"Right_lead","Female","Male","surrender",0.15105095496693,0.153200265226983,1.01422904119026,0.0142290411902628,1,1,-1.41101035653334,-0.928840728025648,1,0
"954","36_2",4,"33_2",4,"33",36,"Male","Female",24,24,"Stim\r02y19g24b04.jpeg","Stim\r03y11g01b26.jpeg",2,3,19,11,24,1,4,26,-1,1,1,0,0,1,1,2.685,2.112,1.197,0,2,"rød","33_36",1,1,0,1,"Left_lead","Male","Female","surrender",NA,NA,NA,NA,1,1,-1.41101035653334,-0.928840728025648,1,0
"955","36_2",41,"33_2",41,"33",36,"Male","Female",24,24,"Stim\r14y12g04b29.jpeg","Stim\r13y24g05b28.jpeg",14,13,12,24,4,5,29,28,-2,1,-1,0,1,0,1,2.57,3.166,1.161,0,2,"blå","33_36",-1,1,0,0,"Left_lead","Male","Female","stick",0.1675669229297,0.161313610463194,1.03876494022141,0.0387649402214127,2,1,-0.211651553480001,-0.928840728025648,2,1
"956","36_2",45,"33_2",45,"33",36,"Male","Female",24,24,"Stim\r14y08g21b39.jpeg","Stim\r10y13g07b36.jpeg",14,10,8,13,21,7,39,36,-1,2,1,0,1,0,0,2.545,1.874,1.661,0,2,"blå","33_36",-3,1,0,1,"Left_lead","Male","Female","surrender",0.20312928264215,0.18429748042395,1.10218155004008,0.102181550040077,1,2,-1.41101035653334,0.387016970010687,0.5,-0.5
"957","36_2",48,"33_2",48,"33",36,"Male","Female",24,24,"Stim\r13y33g08b23.jpeg","Stim\r12y12g14b26.jpeg",13,12,33,12,8,14,23,26,-3,2,0,-1,0,1,0,1.532,1.661,0,2.278,2,"blå","33_36",3,1,0,0,"Right_lead","Female","Male","surrender",0.203712660970412,0.1821557806239,0.894179967784904,-0.105820032215096,3,2,0.987707249573338,0.387016970010687,0.666666666666667,-0.333333333333333
"958","36_2",57,"33_2",57,"33",36,"Male","Female",24,24,"Stim\r11y14g08b23.jpeg","Stim\r15y17g24b30.jpeg",11,15,14,17,8,24,23,30,3,-1,1,0,1,0,1,1.212,1.825,1.595,0,2,"gul","33_36",3,0,1,1,"Left_lead","Male","Female","stick",0.171928841437005,0.172022042954909,0.99945820014515,-0.000541799854850256,3,1,0.987707249573338,-0.928840728025648,3,2
"959","36_2",60,"33_2",60,"33",36,"Male","Female",24,24,"Stim\r04y16g13b13.jpeg","Stim\r10y13g07b36.jpeg",4,10,16,13,13,7,13,36,-4,1,-1,0,1,0,1,1.25,1.944,1.011,0,2,"gul","33_36",-3,1,0,0,"Left_lead","Male","Female","stick",0.192851038396725,0.193814004056263,0.995031495973539,-0.00496850402646076,4,1,2.18706605262668,-0.928840728025648,4,3
"960","36_2",62,"33_2",62,"33",36,"Male","Female",24,24,"Stim\r20y14g02b19.jpeg","Stim\r14y10g15b15.jpeg",20,14,14,10,2,15,19,15,1,-1,-1,0,0,1,1,1.566,2.045,2.746,0,2,"gul","33_36",-4,0,1,0,"Left_lead","Male","Female","surrender",0.220570264240245,0.22693313390145,0.971961478027408,-0.0280385219725922,1,1,-1.41101035653334,-0.928840728025648,1,0
"961","36_2",66,"33_2",66,"33",36,"Male","Female",24,24,"Stim\r14y20g16b10.jpeg","Stim\r22y23g20b06.jpeg",14,22,20,23,16,20,10,6,-2,1,0,-1,0,1,0,1.372,2.101,0,1.656,2,"gul","33_36",3,1,0,0,"Right_lead","Female","Male","surrender",0.22523017197114,0.22467443281505,0.997532572340436,-0.0024674276595642,2,1,-0.211651553480001,-0.928840728025648,0.5,-0.5
"962","36_2",69,"33_2",69,"33",36,"Male","Female",24,24,"Stim\r21y24g16b04.jpeg","Stim\r08y23g10b29.jpeg",21,8,24,23,16,10,4,29,-3,2,-1,0,1,0,1,1.314,1.453,1.45,0,2,"gul","33_36",-1,1,0,0,"Left_lead","Male","Female","stick",0.23095984213555,0.222849826516585,1.03639229047531,0.0363922904753144,3,2,0.987707249573338,0.387016970010687,1.5,0.5
"963","36_2",70,"33_2",70,"33",36,"Male","Female",24,24,"Stim\r16y21g04b04.jpeg","Stim\r06y19g29b08.jpeg",16,6,21,19,4,29,4,8,2,-3,0,1,0,1,0,1.949,2.478,0,3.829,2,"gul","33_36",-2,0,1,1,"Right_lead","Female","Male","surrender",0.222289131610495,0.221953018003875,0.998487944038537,-0.00151205596146253,2,3,-0.211651553480001,1.70287466804702,1.5,0.5
"964","36_2",75,"33_2",75,"33",36,"Male","Female",24,24,"Stim\r17y20g40b07.jpeg","Stim\r17y11g38b07.jpeg",17,17,20,11,40,38,7,7,-3,2,0,-1,1,0,1,1.231,1.477,0,3.408,2,"grøn","33_36",-2,1,0,0,"Right_lead","Female","Male","surrender",0.212532289129852,0.212332645103667,0.999060641434756,-0.000939358565243742,3,2,0.987707249573338,0.387016970010687,0.666666666666667,-0.333333333333333
"965","36_2",76,"33_2",76,"33",36,"Male","Female",24,24,"Stim\r20y14g02b19.jpeg","Stim\r16y21g04b04.jpeg",20,16,14,21,2,4,19,4,-1,1,0,1,0,1,1,2.719,1.498,0,4.224,2,"grøn","33_36",2,1,0,1,"Right_lead","Female","Male","stick",0.207075828372045,0.207703843607912,1.00303277905878,0.00303277905878363,1,1,-1.41101035653334,-0.928840728025648,1,0
"966","36_2",80,"33_2",80,"33",36,"Male","Female",24,24,"Stim\r11y26g25b38.jpeg","Stim\r11y13g22b35.jpeg",11,11,26,13,25,22,38,35,2,-1,0,1,0,1,0,1.496,2.293,0,1.11,2,"grøn","33_36",-3,0,1,1,"Right_lead","Female","Male","surrender",0.192357721960521,0.192371535482111,1.00007181163017,7.18116301712257e-05,2,1,-0.211651553480001,-0.928840728025648,0.5,-0.5
"967","36_2",81,"33_2",81,"33",36,"Male","Female",24,24,"Stim\r17y22g16b15.jpeg","Stim\r03y06g12b09.jpeg",17,3,22,6,16,12,15,9,-2,3,0,1,1,0,0,1.015,1.827,0,1.978,2,"grøn","33_36",-4,1,0,1,"Right_lead","Female","Male","stick",0.199132512214185,0.1956492802475,0.982507969552765,-0.0174920304472354,2,3,-0.211651553480001,1.70287466804702,1.5,0.5
"968","36_2",83,"33_2",83,"33",36,"Male","Female",24,24,"Stim\r22y35g09b11.jpeg","Stim\r09y02g05b02.jpeg",22,9,35,2,9,5,11,2,1,-1,0,1,0,1,0,0.933,3.229,0,3.713,2,"grøn","33_36",-4,0,1,1,"Right_lead","Female","Male","surrender",0.18817855294195,0.185618792275645,0.986397171057561,-0.0136028289424386,1,1,-1.41101035653334,-0.928840728025648,1,0
"969","36_2",84,"33_2",84,"33",36,"Male","Female",24,24,"Stim\r11y10g06b19.jpeg","Stim\r12y07g07b17.jpeg",11,12,10,7,6,7,19,17,-4,2,0,-1,0,1,0,1.524,1.67,0,1.171,2,"grøn","33_36",1,1,0,0,"Right_lead","Female","Male","surrender",0.19537044130492,0.19496782201842,0.997939200608798,-0.00206079939120185,4,2,2.18706605262668,0.387016970010687,0.5,-0.5
"970","36_2",87,"33_2",87,"33",36,"Male","Female",24,24,"Stim\r21y24g16b04.jpeg","Stim\r04y16g13b13.jpeg",21,4,24,16,16,13,4,13,-3,1,-1,0,1,0,1,1.218,1.041,2.797,0,2,"grøn","33_36",-3,1,0,0,"Left_lead","Male","Female","stick",0.2300635111286,0.230131492593765,0.999704597296099,-0.00029540270390116,3,1,0.987707249573338,-0.928840728025648,3,2
"971","36_2",88,"33_2",88,"33",36,"Male","Female",24,24,"Stim\r09y15g18b07.jpeg","Stim\r10y27g22b14.jpeg",9,10,15,27,18,22,7,14,-2,1,-1,0,0,1,0,1.217,1.079,1.122,0,2,"grøn","33_36",4,1,0,0,"Left_lead","Male","Female","stick",0.236301105855201,0.22956182477869,1.02935715066304,0.0293571506630428,2,1,-0.211651553480001,-0.928840728025648,2,1
"972","36_2",89,"33_2",89,"33",36,"Male","Female",24,24,"Stim\r08y12g20b03.jpeg","Stim\r10y27g22b14.jpeg",8,10,12,27,20,22,3,14,-2,3,0,1,0,1,1,0.885,1.403,0,2.202,2,"grøn","33_36",2,1,0,1,"Right_lead","Female","Male","stick",0.25009447219721,0.240227994659948,0.960548997942338,-0.0394510020576618,2,3,-0.211651553480001,1.70287466804702,1.5,0.5
"973","36_2",9,"33_2",9,"33",36,"Male","Female",24,24,"Stim\r21y24g16b04.jpeg","Stim\r22y23g20b06.jpeg",21,22,24,23,16,20,4,6,-3,2,0,1,0,1,1,2.19,1.472,0,2.694,2,"rød","33_36",1,1,0,1,"Right_lead","Female","Male","stick",NA,NA,NA,NA,3,2,0.987707249573338,0.387016970010687,0.666666666666667,-0.333333333333333
"974","36_2",90,"33_2",90,"33",36,"Male","Female",24,24,"Stim\r14y20g16b10.jpeg","Stim\r12y12g14b26.jpeg",14,12,20,12,16,14,10,26,-2,2,-1,0,1,0,1,0.869,1.209,0.963,0,2,"grøn","33_36",-2,1,0,0,"Left_lead","Male","Female","stick",0.271505408707,0.24360702597635,1.1145220775913,0.114522077591303,2,2,-0.211651553480001,0.387016970010687,1,0
"975","36_2",94,"33_2",94,"33",36,"Male","Female",24,24,"Stim\r11y13g22b35.jpeg","Stim\r02y10g14b11.jpeg",11,2,13,10,22,14,35,11,-2,1,0,-1,1,0,1,1.151,2.164,0,1.678,2,"grøn","33_36",-8,1,0,0,"Right_lead","Female","Male","surrender",0.25986489176035,0.246221158900675,0.947496821262576,-0.0525031787374239,2,1,-0.211651553480001,-0.928840728025648,0.5,-0.5
"976","36_2",95,"33_2",95,"33",36,"Male","Female",24,24,"Stim\r14y10g15b15.jpeg","Stim\r12y07g16b25.jpeg",14,12,10,7,15,16,15,25,-2,2,1,0,0,1,1,0.907,1.102,1.778,0,2,"grøn","33_36",1,1,0,1,"Left_lead","Male","Female","surrender",0.268960869874475,0.269332382000215,0.998620618423299,-0.00137938157670059,2,2,-0.211651553480001,0.387016970010687,1,0
"977","39_1",23,"38_1",23,"38",39,"Female","Male",22,24,"Stim\r17y20g40b07.jpeg","Stim\r15y05g12b10.jpeg",17,15,20,5,40,12,7,10,-2,4,1,0,1,0,0,1.202,2.565,5.224,0,1,"rød","38_39",-2,1,0,1,"Left_lead","Female","Male","surrender",0.25697151944728,0.257137472825328,0.999354612238253,-0.000645387761747052,2,4,0.437797517885457,1.16453083921024,0.5,-0.5
"978","39_1",26,"38_1",26,"38",39,"Female","Male",22,24,"Stim\r13y24g05b28.jpeg","Stim\r03y11g01b26.jpeg",13,3,24,11,5,1,28,26,2,-4,0,-1,0,1,1,1.313,2.091,0,7.095,1,"blå","38_39",-2,0,1,0,"Right_lead","Male","Female","stick",0.262225164805438,0.26165817219137,0.997837764295091,-0.00216223570490914,2,4,0.437797517885457,1.16453083921024,2,1
"979","39_1",27,"38_1",27,"38",39,"Female","Male",22,24,"Stim\r18y19g14b27.jpeg","Stim\r11y13g22b35.jpeg",18,11,19,13,14,22,27,35,1,-1,0,1,1,0,1,4.488,4.801,0,10.304,1,"blå","38_39",8,0,1,1,"Right_lead","Male","Female","surrender",0.25580611935518,0.257787430708175,1.0077453633947,0.00774536339470444,1,1,-2.18898758942728,-1.63034317489433,1,0
"980","39_1",30,"38_1",30,"38",39,"Female","Male",22,24,"Stim\r19y15g35b05.jpeg","Stim\r08y09g09b11.jpeg",19,8,15,9,35,9,5,11,-2,4,0,1,0,1,1,1.637,1.434,0,3.384,1,"blå","38_39",6,1,0,1,"Right_lead","Male","Female","stick",0.242001483843737,0.241679041388655,0.998667601330535,-0.00133239866946511,2,4,0.437797517885457,1.16453083921024,2,1
"981","39_1",31,"38_1",31,"38",39,"Female","Male",22,24,"Stim\r06y19g29b08.jpeg","Stim\r03y03g02b05.jpeg",6,3,19,3,29,2,8,5,-2,2,-1,0,1,0,1,2.818,2.095,2.366,0,1,"blå","38_39",-3,1,0,0,"Left_lead","Female","Male","stick",0.22606110258663,0.224283627342721,1.0079251226002,0.00792512260020173,2,2,0.437797517885457,-0.698718503526142,1,0
