"","GroupNumber","unique_ID","dif_blue","dif_blue_abs","chosen_leader","Leader_gender","Follower_gender","skill_dif","skill_dif_c","confidence","leader_behaviour","Sensitivity_roll","Gender","answer","Trial","Subject"
"610",13,"13_9bf9f38d",-2,2,"Agree",NA,NA,NA,NA,-2,NA,0.176117953784642,"Female",0,76,"9bf9f38d"
"611",13,"13_9bf9f38d",2,2,"Agree",NA,NA,NA,NA,-1,NA,0.179293853323972,"Female",0,77,"9bf9f38d"
"612",13,"13_9bf9f38d",2,2,"Agree",NA,NA,NA,NA,-1,NA,0.185640500887714,"Female",0,78,"9bf9f38d"
"613",13,"13_9bf9f38d",2,2,"Left_lead","1","0",0.944862537228804,-0.0551374627711959,-1,"1",0.162120570266665,"Female",0,79,"9bf9f38d"
"614",13,"13_9bf9f38d",1,1,"Right_lead",NA,NA,NA,NA,1,NA,NA,"Female",1,8,"9bf9f38d"
"615",13,"13_9bf9f38d",2,2,"Right_lead",NA,NA,NA,NA,-2,NA,0.161466899255438,"Female",0,80,"9bf9f38d"
"616",13,"13_9bf9f38d",-3,3,"Agree",NA,NA,NA,NA,-2,NA,0.158634572988048,"Female",0,81,"9bf9f38d"
"617",13,"13_9bf9f38d",2,2,"Agree",NA,NA,NA,NA,2,NA,0.179692590164719,"Female",1,82,"9bf9f38d"
"618",13,"13_9bf9f38d",4,4,"Agree",NA,NA,NA,NA,-1,NA,0.160236438689423,"Female",0,83,"9bf9f38d"
"619",13,"13_9bf9f38d",4,4,"Agree",NA,NA,NA,NA,1,NA,0.146786893272888,"Female",1,84,"9bf9f38d"
"620",13,"13_9bf9f38d",1,1,"Agree",NA,NA,NA,NA,-2,NA,0.140260189102708,"Female",0,85,"9bf9f38d"
"621",13,"13_9bf9f38d",4,4,"Agree",NA,NA,NA,NA,1,NA,0.153894859576464,"Female",1,86,"9bf9f38d"
"622",13,"13_9bf9f38d",2,2,"Agree",NA,NA,NA,NA,1,NA,0.176068600260068,"Female",1,87,"9bf9f38d"
"623",13,"13_9bf9f38d",-2,2,"Agree",NA,NA,NA,NA,1,NA,0.16488921596888,"Female",1,88,"9bf9f38d"
"624",13,"13_9bf9f38d",2,2,"Right_lead",NA,NA,NA,NA,-1,NA,0.179097153815637,"Female",0,89,"9bf9f38d"
"625",13,"13_9bf9f38d",-1,1,"Left_lead","1","0",NA,NA,-1,"1",NA,"Female",0,9,"9bf9f38d"
"626",13,"13_9bf9f38d",-3,3,"Agree",NA,NA,NA,NA,-1,NA,0.183025669469242,"Female",0,90,"9bf9f38d"
"627",13,"13_9bf9f38d",1,1,"Left_lead","1","0",1.00971936414816,0.00971936414815522,-1,"1",0.183087393493641,"Female",0,91,"9bf9f38d"
"628",13,"13_9bf9f38d",-2,2,"Left_lead","1","0",1.04863671601273,0.0486367160127317,-1,"1",0.193855925379557,"Female",0,92,"9bf9f38d"
"629",13,"13_9bf9f38d",-4,4,"Agree",NA,NA,NA,NA,-1,NA,0.200660019736388,"Female",0,93,"9bf9f38d"
"630",13,"13_9bf9f38d",-4,4,"Left_lead","1","0",0.996605706962789,-0.00339429303721095,-2,"0",0.19656376745103,"Female",0,94,"9bf9f38d"
"631",13,"13_9bf9f38d",-4,4,"Left_lead","1","0",1.04629741914895,0.0462974191489527,-1,"1",0.217223418973416,"Female",0,95,"9bf9f38d"
"632",13,"13_9bf9f38d",1,1,"Right_lead",NA,NA,NA,NA,-1,NA,0.207883754565782,"Female",0,96,"9bf9f38d"
"633",13,"13_9bf9f38d",-2,2,"Agree",NA,NA,NA,NA,-1,NA,0.197568243732822,"Female",0,97,"9bf9f38d"
"634",13,"13_9bf9f38d",-2,2,"Agree",NA,NA,NA,NA,-1,NA,0.212246105379288,"Female",0,98,"9bf9f38d"
"635",13,"13_9bf9f38d",2,2,"Right_lead",NA,NA,NA,NA,-1,NA,0.215136038397135,"Female",0,99,"9bf9f38d"
"636",14,"14_d89b31da",2,2,"Right_lead",NA,NA,NA,NA,-3,NA,NA,"Male",0,1,"d89b31da"
"637",14,"14_d89b31da",-2,2,"Left_lead","0","1",1.17483159579863,0.174831595798627,-5,"0",0.0739741779942638,"Male",0,10,"d89b31da"
"638",14,"14_d89b31da",3,3,"Right_lead",NA,NA,NA,NA,-2,NA,0.201411478748296,"Male",0,100,"d89b31da"
"639",14,"14_d89b31da",-1,1,"Right_lead",NA,NA,NA,NA,-3,NA,0.190906666092697,"Male",0,101,"d89b31da"
"640",14,"14_d89b31da",-1,1,"Agree",NA,NA,NA,NA,-1,NA,0.213439901585583,"Male",0,102,"d89b31da"
"641",14,"14_d89b31da",-3,3,"Agree",NA,NA,NA,NA,-2,NA,0.225138480089829,"Male",0,103,"d89b31da"
"642",14,"14_d89b31da",-4,4,"Right_lead",NA,NA,NA,NA,2,NA,0.20668447033927,"Male",1,104,"d89b31da"
"643",14,"14_d89b31da",-4,4,"Agree",NA,NA,NA,NA,-1,NA,0.217318952004181,"Male",0,105,"d89b31da"
"644",14,"14_d89b31da",-1,1,"Right_lead",NA,NA,NA,NA,-2,NA,0.211639278314961,"Male",0,106,"d89b31da"
"645",14,"14_d89b31da",2,2,"Left_lead","0","1",0.817134556664991,-0.182865443335009,-2,"0",0.196974773175084,"Male",0,107,"d89b31da"
"646",14,"14_d89b31da",2,2,"Right_lead",NA,NA,NA,NA,-1,NA,0.19358233336685,"Male",0,108,"d89b31da"
"647",14,"14_d89b31da",-2,2,"Right_lead",NA,NA,NA,NA,-2,NA,0.178884535048835,"Male",0,109,"d89b31da"
"648",14,"14_d89b31da",-2,2,"Agree",NA,NA,NA,NA,-1,NA,0.0950122067035073,"Male",0,11,"d89b31da"
"649",14,"14_d89b31da",2,2,"Agree",NA,NA,NA,NA,2,NA,0.18270929328834,"Male",1,110,"d89b31da"
"650",14,"14_d89b31da",4,4,"Agree",NA,NA,NA,NA,-3,NA,0.153989035896536,"Male",0,111,"d89b31da"
"651",14,"14_d89b31da",3,3,"Agree",NA,NA,NA,NA,1,NA,0.146645924502385,"Male",1,112,"d89b31da"
"652",14,"14_d89b31da",-2,2,"Agree",NA,NA,NA,NA,-1,NA,0.150089039857227,"Male",0,113,"d89b31da"
"653",14,"14_d89b31da",3,3,"Agree",NA,NA,NA,NA,2,NA,0.164980144437436,"Male",1,114,"d89b31da"
"654",14,"14_d89b31da",4,4,"Left_lead","0","1",0.890587418704384,-0.109412581295616,-3,"0",0.145408965263678,"Male",0,115,"d89b31da"
"655",14,"14_d89b31da",-4,4,"Right_lead",NA,NA,NA,NA,-1,NA,0.165225942915837,"Male",0,116,"d89b31da"
"656",14,"14_d89b31da",-4,4,"Right_lead",NA,NA,NA,NA,1,NA,0.164583109692529,"Male",1,117,"d89b31da"
"657",14,"14_d89b31da",4,4,"Right_lead",NA,NA,NA,NA,-3,NA,0.158895243388767,"Male",0,118,"d89b31da"
"658",14,"14_d89b31da",1,1,"Agree",NA,NA,NA,NA,1,NA,0.170457821630707,"Male",1,119,"d89b31da"
"659",14,"14_d89b31da",-1,1,"Right_lead",NA,NA,NA,NA,-2,NA,0.129162824727985,"Male",0,12,"d89b31da"
"660",14,"14_d89b31da",-1,1,"Right_lead",NA,NA,NA,NA,1,NA,0.1815482717716,"Male",1,120,"d89b31da"
"661",14,"14_d89b31da",-2,2,"Right_lead",NA,NA,NA,NA,-2,NA,0.184135043844165,"Male",0,121,"d89b31da"
"662",14,"14_d89b31da",-4,4,"Left_lead","0","1",0.990124106190667,-0.00987589380933318,-2,"1",0.193080157630752,"Male",0,122,"d89b31da"
"663",14,"14_d89b31da",-3,3,"Right_lead",NA,NA,NA,NA,-3,NA,0.187845833757793,"Male",0,123,"d89b31da"
"664",14,"14_d89b31da",-2,2,"Right_lead",NA,NA,NA,NA,2,NA,0.192031828226769,"Male",1,124,"d89b31da"
"665",14,"14_d89b31da",4,4,"Agree",NA,NA,NA,NA,-1,NA,0.175434774325757,"Male",0,125,"d89b31da"
"666",14,"14_d89b31da",-3,3,"Agree",NA,NA,NA,NA,1,NA,0.140846600582119,"Male",1,126,"d89b31da"
"667",14,"14_d89b31da",-4,4,"Agree",NA,NA,NA,NA,1,NA,0.143871797035255,"Male",1,127,"d89b31da"
"668",14,"14_d89b31da",4,4,"Right_lead",NA,NA,NA,NA,-3,NA,0.119815990254885,"Male",0,13,"d89b31da"
"669",14,"14_d89b31da",-1,1,"Left_lead","0","1",0.776462849605308,-0.223537150394692,-1,"1",0.114756071781412,"Male",0,14,"d89b31da"
"670",14,"14_d89b31da",-2,2,"Agree",NA,NA,NA,NA,2,NA,0.13924925891146,"Male",1,15,"d89b31da"
"671",14,"14_d89b31da",-1,1,"Left_lead","0","1",0.946935711540166,-0.0530642884598342,-1,"0",0.13402164526248,"Male",0,16,"d89b31da"
"672",14,"14_d89b31da",3,3,"Agree",NA,NA,NA,NA,2,NA,0.125093648125713,"Male",1,17,"d89b31da"
"673",14,"14_d89b31da",-1,1,"Right_lead",NA,NA,NA,NA,-1,NA,0.131784070973101,"Male",0,18,"d89b31da"
"674",14,"14_d89b31da",-2,2,"Right_lead",NA,NA,NA,NA,-2,NA,0.144390993344932,"Male",0,19,"d89b31da"
"675",14,"14_d89b31da",-4,4,"Agree",NA,NA,NA,NA,1,NA,NA,"Male",1,2,"d89b31da"
"676",14,"14_d89b31da",-1,1,"Right_lead",NA,NA,NA,NA,-1,NA,0.160599100912398,"Male",0,20,"d89b31da"
"677",14,"14_d89b31da",1,1,"Agree",NA,NA,NA,NA,-1,NA,0.132596784694846,"Male",0,21,"d89b31da"
"678",14,"14_d89b31da",2,2,"Right_lead",NA,NA,NA,NA,-2,NA,0.10747852790623,"Male",0,22,"d89b31da"
"679",14,"14_d89b31da",1,1,"Left_lead","0","1",1.02968938961234,0.0296893896123445,-2,"0",0.121884862016061,"Male",0,23,"d89b31da"
"680",14,"14_d89b31da",-1,1,"Agree",NA,NA,NA,NA,1,NA,0.112421683532273,"Male",1,24,"d89b31da"
"681",14,"14_d89b31da",-4,4,"Left_lead","0","1",0.515169802742715,-0.484830197257285,2,"0",0.0825287543990632,"Male",1,25,"d89b31da"
"682",14,"14_d89b31da",4,4,"Right_lead",NA,NA,NA,NA,-1,NA,0.0495372124642002,"Male",0,26,"d89b31da"
"683",14,"14_d89b31da",-4,4,"Agree",NA,NA,NA,NA,-2,NA,0.0898151951795914,"Male",0,27,"d89b31da"
"684",14,"14_d89b31da",2,2,"Agree",NA,NA,NA,NA,1,NA,0.0837075372974225,"Male",1,28,"d89b31da"
"685",14,"14_d89b31da",1,1,"Agree",NA,NA,NA,NA,1,NA,0.0980053206529204,"Male",1,29,"d89b31da"
"686",14,"14_d89b31da",-3,3,"Agree",NA,NA,NA,NA,2,NA,NA,"Male",1,3,"d89b31da"
"687",14,"14_d89b31da",3,3,"Agree",NA,NA,NA,NA,1,NA,0.103951397726353,"Male",1,30,"d89b31da"
"688",14,"14_d89b31da",1,1,"Agree",NA,NA,NA,NA,-3,NA,0.11254191260071,"Male",0,31,"d89b31da"
"689",14,"14_d89b31da",-3,3,"Left_lead","0","1",0.919490225357159,-0.0805097746428407,-3,"0",0.117720022381014,"Male",0,32,"d89b31da"
"690",14,"14_d89b31da",3,3,"Left_lead","0","1",0.9094550594274,-0.0905449405726,-1,"0",0.141689275708388,"Male",0,33,"d89b31da"
"691",14,"14_d89b31da",3,3,"Agree",NA,NA,NA,NA,1,NA,0.144902084596352,"Male",1,34,"d89b31da"
"692",14,"14_d89b31da",-1,1,"Agree",NA,NA,NA,NA,3,NA,0.157307587034006,"Male",1,35,"d89b31da"
"693",14,"14_d89b31da",-3,3,"Agree",NA,NA,NA,NA,-1,NA,0.174417792757594,"Male",0,36,"d89b31da"
"694",14,"14_d89b31da",2,2,"Agree",NA,NA,NA,NA,3,NA,0.162757283240133,"Male",1,37,"d89b31da"
"695",14,"14_d89b31da",-3,3,"Right_lead",NA,NA,NA,NA,-3,NA,0.189931625484973,"Male",0,38,"d89b31da"
"696",14,"14_d89b31da",-4,4,"Right_lead",NA,NA,NA,NA,-2,NA,0.205274557451152,"Male",0,39,"d89b31da"
"697",14,"14_d89b31da",-3,3,"Right_lead",NA,NA,NA,NA,-2,NA,NA,"Male",0,4,"d89b31da"
"698",14,"14_d89b31da",-2,2,"Left_lead","0","1",1.91861174453807,0.918611744538071,-2,"0",0.231999129424968,"Male",0,40,"d89b31da"
"699",14,"14_d89b31da",-4,4,"Agree",NA,NA,NA,NA,-3,NA,0.215446950427638,"Male",0,41,"d89b31da"
"700",14,"14_d89b31da",4,4,"Agree",NA,NA,NA,NA,2,NA,0.238798366151095,"Male",1,42,"d89b31da"
"701",14,"14_d89b31da",1,1,"Agree",NA,NA,NA,NA,1,NA,0.245303523504107,"Male",1,43,"d89b31da"
"702",14,"14_d89b31da",-1,1,"Right_lead",NA,NA,NA,NA,-2,NA,0.236349627042182,"Male",0,44,"d89b31da"
"703",14,"14_d89b31da",-2,2,"Agree",NA,NA,NA,NA,-2,NA,0.252440297692866,"Male",0,45,"d89b31da"
"704",14,"14_d89b31da",4,4,"Agree",NA,NA,NA,NA,2,NA,0.207542427557792,"Male",1,46,"d89b31da"
"705",14,"14_d89b31da",-1,1,"Agree",NA,NA,NA,NA,-2,NA,0.216669336090969,"Male",0,47,"d89b31da"
"706",14,"14_d89b31da",3,3,"Left_lead","0","1",1.11162681021945,0.111626810219451,-2,"1",0.169810420284865,"Male",0,48,"d89b31da"
"707",14,"14_d89b31da",-3,3,"Agree",NA,NA,NA,NA,4,NA,0.138480824358616,"Male",1,49,"d89b31da"
"708",14,"14_d89b31da",3,3,"Agree",NA,NA,NA,NA,-3,NA,NA,"Male",0,5,"d89b31da"
"709",14,"14_d89b31da",-3,3,"Agree",NA,NA,NA,NA,-2,NA,0.157887570747734,"Male",0,50,"d89b31da"
"710",14,"14_d89b31da",3,3,"Right_lead",NA,NA,NA,NA,-3,NA,0.143476049494184,"Male",0,51,"d89b31da"
"711",14,"14_d89b31da",2,2,"Right_lead",NA,NA,NA,NA,-3,NA,0.119154254686847,"Male",0,52,"d89b31da"
"712",14,"14_d89b31da",-4,4,"Agree",NA,NA,NA,NA,-1,NA,0.114737168301408,"Male",0,53,"d89b31da"
"713",14,"14_d89b31da",4,4,"Left_lead","0","1",0.646607509757732,-0.353392490242268,-5,"0",0.101496635997888,"Male",0,54,"d89b31da"
"714",14,"14_d89b31da",-4,4,"Right_lead",NA,NA,NA,NA,-1,NA,0.105954371908939,"Male",0,55,"d89b31da"
"715",14,"14_d89b31da",-2,2,"Agree",NA,NA,NA,NA,2,NA,0.100554117350688,"Male",1,56,"d89b31da"
"716",14,"14_d89b31da",-1,1,"Agree",NA,NA,NA,NA,-1,NA,0.105636456119907,"Male",0,57,"d89b31da"
"717",14,"14_d89b31da",-3,3,"Left_lead","0","1",0.725508015682526,-0.274491984317474,-1,"1",0.115662184172437,"Male",0,58,"d89b31da"
"718",14,"14_d89b31da",4,4,"Right_lead",NA,NA,NA,NA,-3,NA,0.145365831648825,"Male",0,59,"d89b31da"
"719",14,"14_d89b31da",1,1,"Agree",NA,NA,NA,NA,2,NA,NA,"Male",1,6,"d89b31da"
"720",14,"14_d89b31da",2,2,"Agree",NA,NA,NA,NA,1,NA,0.139180145636892,"Male",1,60,"d89b31da"
"721",14,"14_d89b31da",-1,1,"Agree",NA,NA,NA,NA,-1,NA,0.144577017522244,"Male",0,61,"d89b31da"
"722",14,"14_d89b31da",-4,4,"Agree",NA,NA,NA,NA,1,NA,0.146183410376547,"Male",1,62,"d89b31da"
"723",14,"14_d89b31da",3,3,"Left_lead","0","1",1.00017786535238,0.000177865352377404,-1,"1",0.13035672490418,"Male",0,63,"d89b31da"
"724",14,"14_d89b31da",3,3,"Right_lead",NA,NA,NA,NA,1,NA,0.157108175738193,"Male",1,64,"d89b31da"
"725",14,"14_d89b31da",-4,4,"Agree",NA,NA,NA,NA,2,NA,0.126179959535339,"Male",1,65,"d89b31da"
"726",14,"14_d89b31da",-1,1,"Agree",NA,NA,NA,NA,3,NA,0.131407426841422,"Male",1,66,"d89b31da"
"727",14,"14_d89b31da",-1,1,"Agree",NA,NA,NA,NA,-2,NA,0.129550779463949,"Male",0,67,"d89b31da"
"728",14,"14_d89b31da",-2,2,"Right_lead",NA,NA,NA,NA,2,NA,0.107953200154165,"Male",1,68,"d89b31da"
"729",14,"14_d89b31da",3,3,"Right_lead",NA,NA,NA,NA,-2,NA,0.118989238624156,"Male",0,69,"d89b31da"
"730",14,"14_d89b31da",1,1,"Right_lead",NA,NA,NA,NA,-1,NA,NA,"Male",0,7,"d89b31da"
"731",14,"14_d89b31da",-3,3,"Left_lead","0","1",0.770643515037616,-0.229356484962384,1,"1",0.115490795025296,"Male",1,70,"d89b31da"
"732",14,"14_d89b31da",-4,4,"Left_lead","0","1",0.882225803032765,-0.117774196967235,-2,"0",0.135583498189191,"Male",0,71,"d89b31da"
"733",14,"14_d89b31da",-1,1,"Right_lead",NA,NA,NA,NA,-2,NA,0.141931903279897,"Male",0,72,"d89b31da"
"734",14,"14_d89b31da",-3,3,"Right_lead",NA,NA,NA,NA,-2,NA,0.154577725727432,"Male",0,73,"d89b31da"
"735",14,"14_d89b31da",1,1,"Right_lead",NA,NA,NA,NA,1,NA,0.164448712874318,"Male",1,74,"d89b31da"
"736",14,"14_d89b31da",-3,3,"Left_lead","0","1",1.08294008206399,0.0829400820639858,-2,"0",0.175881801671953,"Male",0,75,"d89b31da"
"737",14,"14_d89b31da",-4,4,"Agree",NA,NA,NA,NA,-1,NA,0.179913805514804,"Male",0,76,"d89b31da"
"738",14,"14_d89b31da",4,4,"Left_lead","0","1",0.9836563332425,-0.0163436667575002,-1,"1",0.172603886880524,"Male",0,77,"d89b31da"
"739",14,"14_d89b31da",2,2,"Right_lead",NA,NA,NA,NA,-2,NA,0.169592597831252,"Male",0,78,"d89b31da"
"740",14,"14_d89b31da",4,4,"Left_lead","0","1",0.959757036798368,-0.0402429632016319,-1,"1",0.157055663708041,"Male",0,79,"d89b31da"
"741",14,"14_d89b31da",-3,3,"Agree",NA,NA,NA,NA,-2,NA,NA,"Male",0,8,"d89b31da"
"742",14,"14_d89b31da",2,2,"Agree",NA,NA,NA,NA,2,NA,0.171848330712032,"Male",1,80,"d89b31da"
"743",14,"14_d89b31da",2,2,"Agree",NA,NA,NA,NA,-1,NA,0.164091807071404,"Male",0,81,"d89b31da"
"744",14,"14_d89b31da",1,1,"Agree",NA,NA,NA,NA,2,NA,0.162406749448903,"Male",1,82,"d89b31da"
"745",14,"14_d89b31da",1,1,"Agree",NA,NA,NA,NA,-3,NA,0.155554801183401,"Male",0,83,"d89b31da"
"746",14,"14_d89b31da",-1,1,"Agree",NA,NA,NA,NA,-1,NA,0.137647438781764,"Male",0,84,"d89b31da"
"747",14,"14_d89b31da",1,1,"Agree",NA,NA,NA,NA,2,NA,0.137838331142255,"Male",1,85,"d89b31da"
"748",14,"14_d89b31da",-3,3,"Right_lead",NA,NA,NA,NA,-2,NA,0.143850516400927,"Male",0,86,"d89b31da"
"749",14,"14_d89b31da",4,4,"Agree",NA,NA,NA,NA,1,NA,0.176227743661524,"Male",1,87,"d89b31da"
"750",14,"14_d89b31da",-4,4,"Agree",NA,NA,NA,NA,-3,NA,0.180909714417628,"Male",0,88,"d89b31da"
"751",14,"14_d89b31da",3,3,"Right_lead",NA,NA,NA,NA,-3,NA,0.195125826298612,"Male",0,89,"d89b31da"
"752",14,"14_d89b31da",-2,2,"Left_lead","0","1",NA,NA,-2,"0",NA,"Male",0,9,"d89b31da"
"753",14,"14_d89b31da",4,4,"Right_lead",NA,NA,NA,NA,-1,NA,0.187569606198131,"Male",0,90,"d89b31da"
"754",14,"14_d89b31da",3,3,"Agree",NA,NA,NA,NA,1,NA,0.195058868713033,"Male",1,91,"d89b31da"
"755",14,"14_d89b31da",-1,1,"Left_lead","0","1",0.975376206460409,-0.024623793539591,1,"1",0.195991660521487,"Male",1,92,"d89b31da"
"756",14,"14_d89b31da",2,2,"Agree",NA,NA,NA,NA,2,NA,0.198043232235243,"Male",1,93,"d89b31da"
"757",14,"14_d89b31da",2,2,"Right_lead",NA,NA,NA,NA,-1,NA,0.189958741779326,"Male",0,94,"d89b31da"
"758",14,"14_d89b31da",4,4,"Agree",NA,NA,NA,NA,-2,NA,0.194798800056266,"Male",0,95,"d89b31da"
"759",14,"14_d89b31da",-1,1,"Right_lead",NA,NA,NA,NA,-1,NA,0.20077973940736,"Male",0,96,"d89b31da"
"760",14,"14_d89b31da",-1,1,"Left_lead","0","1",0.863169665421516,-0.136830334578484,2,"0",0.181950390180407,"Male",1,97,"d89b31da"
"761",14,"14_d89b31da",-4,4,"Left_lead","0","1",0.936545750487059,-0.0634542495129411,-2,"0",0.199106127650474,"Male",0,98,"d89b31da"
"762",14,"14_d89b31da",-4,4,"Agree",NA,NA,NA,NA,-2,NA,0.205625112341633,"Male",0,99,"d89b31da"
"763",15,"15_49c9ee1c",2,2,"Right_lead",NA,NA,NA,NA,-2,NA,NA,"Male",0,1,"49c9ee1c"
"764",15,"15_49c9ee1c",-3,3,"Agree",NA,NA,NA,NA,-5,NA,0.0907079570114988,"Male",0,10,"49c9ee1c"
"765",15,"15_49c9ee1c",-4,4,"Agree",NA,NA,NA,NA,4,NA,0.181735296213391,"Male",1,100,"49c9ee1c"
"766",15,"15_49c9ee1c",4,4,"Agree",NA,NA,NA,NA,5,NA,0.175719225637537,"Male",1,101,"49c9ee1c"
"767",15,"15_49c9ee1c",4,4,"Left_lead","0","0",0.827572834214007,-0.172427165785993,-5,"0",0.172889536823151,"Male",0,102,"49c9ee1c"
"768",15,"15_49c9ee1c",4,4,"Right_lead",NA,NA,NA,NA,-4,NA,0.140293755564015,"Male",0,103,"49c9ee1c"
"769",15,"15_49c9ee1c",1,1,"Left_lead","0","0",0.852215733978584,-0.147784266021416,3,"0",0.182921114866732,"Male",1,104,"49c9ee1c"
"770",15,"15_49c9ee1c",-1,1,"Right_lead",NA,NA,NA,NA,1,NA,0.188707000762971,"Male",1,105,"49c9ee1c"
"771",15,"15_49c9ee1c",-3,3,"Agree",NA,NA,NA,NA,3,NA,0.15424184790669,"Male",1,106,"49c9ee1c"
"772",15,"15_49c9ee1c",-1,1,"Left_lead","0","0",0.857473191808017,-0.142526808191983,-2,"0",0.185356656737777,"Male",0,107,"49c9ee1c"
"773",15,"15_49c9ee1c",-3,3,"Left_lead","0","0",0.853250197933322,-0.146749802066678,3,"1",0.185304583150389,"Male",1,108,"49c9ee1c"
"774",15,"15_49c9ee1c",1,1,"Agree",NA,NA,NA,NA,1,NA,0.181242199268179,"Male",1,109,"49c9ee1c"
"775",15,"15_49c9ee1c",4,4,"Left_lead","0","0",0.700965386576778,-0.299034613423222,-2,"0",0.0919554652343444,"Male",0,11,"49c9ee1c"
"776",15,"15_49c9ee1c",3,3,"Right_lead",NA,NA,NA,NA,-5,NA,0.17279213260539,"Male",0,110,"49c9ee1c"
"777",15,"15_49c9ee1c",-3,3,"Agree",NA,NA,NA,NA,-1,NA,0.155147363603216,"Male",0,111,"49c9ee1c"
"778",15,"15_49c9ee1c",-1,1,"Agree",NA,NA,NA,NA,1,NA,0.156314973151259,"Male",1,112,"49c9ee1c"
"779",15,"15_49c9ee1c",-1,1,"Right_lead",NA,NA,NA,NA,1,NA,0.158550445891154,"Male",1,113,"49c9ee1c"
"780",15,"15_49c9ee1c",-1,1,"Agree",NA,NA,NA,NA,3,NA,0.151094989911017,"Male",1,114,"49c9ee1c"
"781",15,"15_49c9ee1c",-1,1,"Agree",NA,NA,NA,NA,-4,NA,0.144577329679696,"Male",0,115,"49c9ee1c"
"782",15,"15_49c9ee1c",-2,2,"Agree",NA,NA,NA,NA,-3,NA,0.159580164448571,"Male",0,116,"49c9ee1c"
"783",15,"15_49c9ee1c",1,1,"Agree",NA,NA,NA,NA,-3,NA,0.164559767418759,"Male",0,117,"49c9ee1c"
"784",15,"15_49c9ee1c",-1,1,"Left_lead","0","0",0.944751313014135,-0.0552486869858653,3,"0",0.164448521527366,"Male",1,118,"49c9ee1c"
"785",15,"15_49c9ee1c",-1,1,"Left_lead","0","0",0.940689830197755,-0.0593101698022447,-2,"1",0.180479754195906,"Male",0,119,"49c9ee1c"
"786",15,"15_49c9ee1c",4,4,"Right_lead",NA,NA,NA,NA,-5,NA,0.101366794333611,"Male",0,12,"49c9ee1c"
"787",15,"15_49c9ee1c",-1,1,"Right_lead",NA,NA,NA,NA,3,NA,0.198395522598592,"Male",1,120,"49c9ee1c"
"788",15,"15_49c9ee1c",-1,1,"Left_lead","0","0",0.98150404725268,-0.0184959527473204,2,"0",0.187368013361774,"Male",1,121,"49c9ee1c"
"789",15,"15_49c9ee1c",-1,1,"Agree",NA,NA,NA,NA,-5,NA,0.193580947902547,"Male",0,122,"49c9ee1c"
"790",15,"15_49c9ee1c",2,2,"Agree",NA,NA,NA,NA,2,NA,0.197615430299797,"Male",1,123,"49c9ee1c"
"791",15,"15_49c9ee1c",-3,3,"Agree",NA,NA,NA,NA,-3,NA,0.208182749013479,"Male",0,124,"49c9ee1c"
"792",15,"15_49c9ee1c",-1,1,"Agree",NA,NA,NA,NA,-2,NA,0.194149419613847,"Male",0,125,"49c9ee1c"
"793",15,"15_49c9ee1c",2,2,"Right_lead",NA,NA,NA,NA,-3,NA,0.160260503378101,"Male",0,126,"49c9ee1c"
"794",15,"15_49c9ee1c",-2,2,"Left_lead","0","0",0.829436439823944,-0.170563560176056,2,"0",0.170764459084253,"Male",1,127,"49c9ee1c"
"795",15,"15_49c9ee1c",-4,4,"Agree",NA,NA,NA,NA,-2,NA,0.105048864790401,"Male",0,13,"49c9ee1c"
"796",15,"15_49c9ee1c",3,3,"Right_lead",NA,NA,NA,NA,2,NA,0.131141428972589,"Male",1,14,"49c9ee1c"
"797",15,"15_49c9ee1c",-3,3,"Agree",NA,NA,NA,NA,-3,NA,0.136083822591376,"Male",0,15,"49c9ee1c"
"798",15,"15_49c9ee1c",1,1,"Agree",NA,NA,NA,NA,-5,NA,0.134823536477466,"Male",0,16,"49c9ee1c"
"799",15,"15_49c9ee1c",4,4,"Left_lead","0","0",0.741916597990569,-0.258083402009431,-2,"1",0.107251091299584,"Male",0,17,"49c9ee1c"
"800",15,"15_49c9ee1c",-2,2,"Left_lead","0","0",0.701480046846471,-0.298519953153529,-3,"0",0.11377697694438,"Male",0,18,"49c9ee1c"
"801",15,"15_49c9ee1c",1,1,"Agree",NA,NA,NA,NA,-2,NA,0.129041890248052,"Male",0,19,"49c9ee1c"
"802",15,"15_49c9ee1c",-2,2,"Agree",NA,NA,NA,NA,2,NA,NA,"Male",1,2,"49c9ee1c"
"803",15,"15_49c9ee1c",-1,1,"Right_lead",NA,NA,NA,NA,3,NA,0.0999651435509445,"Male",1,20,"49c9ee1c"
"804",15,"15_49c9ee1c",-3,3,"Left_lead","0","0",0.660947188091211,-0.339052811908789,2,"1",0.103275255433689,"Male",1,21,"49c9ee1c"
"805",15,"15_49c9ee1c",-2,2,"Right_lead",NA,NA,NA,NA,-5,NA,0.12022730647623,"Male",0,22,"49c9ee1c"
"806",15,"15_49c9ee1c",3,3,"Agree",NA,NA,NA,NA,-2,NA,0.0695771421294115,"Male",0,23,"49c9ee1c"
"807",15,"15_49c9ee1c",3,3,"Agree",NA,NA,NA,NA,3,NA,0.0802191893322566,"Male",1,24,"49c9ee1c"
"808",15,"15_49c9ee1c",-2,2,"Agree",NA,NA,NA,NA,-3,NA,0.0604698395226384,"Male",0,25,"49c9ee1c"
"809",15,"15_49c9ee1c",-4,4,"Agree",NA,NA,NA,NA,-3,NA,0.0945536094911351,"Male",0,26,"49c9ee1c"
